acc,n_transmem,n_intramem,topology,in_CD-CODE,in_PhaSepDB,in_DrLLPS,in_PhaSePro,in_LLPSDB,n_databases,CDCODE_role,CDCODE_n_condensates,PhaSepDB_class,MLO Types,Gene Names,DrLLPS_type,PhaSePro_partner_dep,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,FuzDrop_pLLPS,catGRANULE_score,PLAAC_NLLR,PScore_score,ESpritz_score,SEG_score,SaPS_score,PdPS_score,DeepPhase_score,PDL_score,RY_score,ParSe2_score,LLPhyScore_score,whole_len,whole_FCR,whole_NCPR,whole_kappa,whole_hydropathy,cyto_len,cyto_FCR,cyto_NCPR,cyto_kappa,cyto_hydropathy,tm_len,tm_FCR,tm_NCPR,tm_kappa,tm_hydropathy,ecto_len,ecto_FCR,ecto_NCPR,ecto_kappa,ecto_hydropathy,cyto_frac,tm_frac,ecto_frac,n_cyto_seg,n_tm_seg,n_ecto_seg,LCR_frac,log10_Length,mean_rank,rank_sd,n_predictors,Entry_name,Length,leakage_any
O60500,1,0,single-pass,True,True,True,True,True,5,driver,1.0,in_phasepdb_no_class,Receptor cluster,NPHS1 NPHN,Scaffold,Y,0.2428889741,0.1194671032,0.0,0.816,0.19236472,0.79,0.733511,-0.172,1.73,0.0,0.0854149879129734,0.0461384803056716,0.7751145362854004,,0.38799757,0.0838033843674456,60.62506324250795,-905.0,1241,0.1974214343271555,-0.0265914585012087,0.1912731910607711,0.4727101799623968,166.0,0.2951807228915662,-0.1265060240963855,0.2173659432177355,0.3897590361445784,21.0,0.0,0.0,,0.6851851851851851,1032.0,0.187984496124031,-0.0116279069767441,0.1821754248990055,0.4779823428079252,0.1337630942788074,0.0169218372280419,0.8315874294923449,1,1,1,0.0,3.09377178149873,0.580900721493443,0.2638991343218278,17.0,NPHN_HUMAN,1241.0,True
O60733,2,0,multi-pass,False,True,False,False,False,1,,,in_phasepdb_no_class,,PLA2G6 PLPLA9,,,0.5664662817,0.399266885,0.0,0.3,0.095477454,0.38,0.536244,-0.119,-0.21,0.0,0.0,0.0607382245361804,0.0545188188552856,0.3,0.07689765,0.0856079404466501,13.626141287216576,-761.0,806,0.2096774193548387,-0.0037220843672456,0.1607733225431004,0.4754618141714916,,,,,,42.0,0.0714285714285714,-0.0238095238095238,0.5803968347370684,0.674867724867725,,,,,,,0.0521091811414392,,0,2,0,0.0,2.906335041805091,0.4356207212250055,0.2079906521127839,18.0,PLPL9_HUMAN,806.0,False
O75051,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.5012383733,0.2270827687,0.0,0.534,0.47323203,0.16,0.812853,-0.078,1.48,0.0,0.0380147835269271,0.0740342438220977,0.3144421577453613,0.21,0.85814995,0.0844772967265047,121.0211881826927,-1578.0,1894,0.2069693769799366,-0.013727560718057,0.1532313427751433,0.479836911885487,636.0,0.2672955974842767,-0.0062893081761006,0.1526373042989621,0.4534067085953891,21.0,0.0,0.0,,0.8296296296296295,1203.0,0.1787198669991687,-0.0191188694929343,0.1554612433534509,0.4861826914196025,0.3357972544878564,0.0110876451953537,0.6351636747624076,1,1,1,0.0,3.2773799746672547,0.5886952715002669,0.2424137898083936,18.0,PLXA2_HUMAN,1894.0,True
O75077,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.4676104679,0.1952507399,0.001666667,0.435,0.10766615,0.41,1.03049,-0.121,2.61,0.0348557692307692,0.0733173076923077,0.0617651753127574,0.1636479496955871,0.81,0.19780733,0.0841346153846153,127.36366504906962,-333.0,832,0.2139423076923076,0.0048076923076923,0.2089869834793867,0.4472222222222252,19.0,0.3157894736842105,0.2105263157894736,0.6035191436966848,0.347953216374269,21.0,0.0,0.0,,0.7433862433862432,506.0,0.2272727272727272,-0.0098814229249011,0.1867459834925347,0.4415458937198087,0.0228365384615384,0.0252403846153846,0.6081730769230769,1,1,1,0.0,2.920123326290724,0.6037767326119401,0.1901562391390664,18.0,ADA23_HUMAN,832.0,True
O75396,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3505863181,0.2796164926,0.0,0.503,0.71663177,0.16,-0.795096,-0.294,-0.99,0.0,0.0837209302325581,0.3039209246635437,0.3949589431285858,0.08,0.58609515,0.1069767441860465,0.0,-261.0,215,0.2372093023255814,0.013953488372093,0.25120761453594,0.4797932816537464,193.0,0.2538860103626943,0.005181347150259,0.2543312249612842,0.4525618883131841,21.0,0.0952380952380952,0.0952380952380952,0.3286339836516398,0.719047619047619,,,,,,0.8976744186046511,0.0976744186046511,,1,1,0,0.0,2.3324384599156054,0.4319984373149326,0.2975945358491906,18.0,SC22B_HUMAN,215.0,True
O75445,1,0,single-pass,True,True,False,False,False,2,,0.0,in_phasepdb_no_class,,USH2A,,,0.1711297,0.0767009046,,0.607,0.1819633,0.98,1.29107,-0.024,3.22,0.0,0.0103806228373702,0.3722416758537292,0.0950834304094314,0.22,0.6192894,0.0818915801614763,445.6902147517933,-2859.0,5202,0.1658977316416763,-0.0074971164936562,0.1718203178525666,0.4707334785766136,139.0,0.237410071942446,0.0215827338129496,0.1963178786410781,0.4274180655475622,21.0,0.0,0.0,,0.8407407407407408,5011.0,0.165436040710437,-0.008181999600878,0.170937156379796,0.4692299164061311,0.0267204921184159,0.0040369088811995,0.9632833525567088,1,1,1,0.0,3.716170347859854,0.6251416302533296,0.3216714165810557,17.0,USH2A_HUMAN,5202.0,False
O75460,1,0,single-pass,True,True,False,False,False,2,member,1.0,in_phasepdb_no_class,Stress granule,ERN1 IRE1,,,0.7630394757000001,0.9830522498,0.0,0.274,0.13928577,0.52,0.495977,-0.035,1.9,0.0,0.0931422722620266,0.1240517348051071,0.2177183181047439,0.92,0.2746446,0.0808597748208802,91.42832662676472,-850.0,977,0.2282497441146366,-0.0194472876151484,0.1589946100007444,0.4617536676902075,513.0,0.2417153996101364,-0.0194931773879142,0.1661068579924196,0.4437730127788599,21.0,0.0,0.0,,0.7312169312169312,425.0,0.228235294117647,-0.0258823529411764,0.1517893941568021,0.4621960784313729,0.5250767656090072,0.0214943705220061,0.4350051177072671,1,1,1,0.0,2.989894563718773,0.6475767941608414,0.2104026700277156,18.0,ERN1_HUMAN,977.0,False
O75477,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.8245321120000001,0.7438228195000001,0.0,0.427,0.022801936,0.13,-0.123398,-0.316,0.45,0.0890804597701149,0.0977011494252873,0.0534670576453208,0.071846067905426,0.46,0.09293771,0.0862068965517241,6.129615114461031,-361.0,348,0.2557471264367816,0.0028735632183908,0.140403385185407,0.4698595146871011,7.0,0.1428571428571428,0.1428571428571428,1.0,0.3952380952380952,21.0,0.0476190476190476,0.0476190476190476,0.5598394457579589,0.7486772486772488,320.0,0.271875,-0.003125,0.1390231626128531,0.4531944444444436,0.0201149425287356,0.0603448275862069,0.9195402298850576,1,1,1,0.0,2.5415792439465807,0.431758911493776,0.2532459094770566,18.0,ERLN1_HUMAN,348.0,True
O75581,1,0,single-pass,False,True,False,False,False,1,,,in_phasepdb_no_class,Wnt signalodroplet,LRP6,,,0.3626361058,0.1679332333,0.0,0.632,0.56313956,0.42,0.846357,-0.049,3.81,0.0334779913205207,0.0613763174209547,0.4089775085449219,0.3388805985450744,0.81,0.92131233,0.0985740855548667,291.8587907394447,-1256.0,1613,0.2256664600123992,-0.0359578425294482,0.1563201012162651,0.4620789419301488,220.0,0.15,-0.0045454545454545,0.231925222772673,0.4144444444444445,23.0,0.0,0.0,,0.6855072463768115,1351.0,0.2435233160621761,-0.0436713545521835,0.1497719969880201,0.4629081338925966,0.1363918164910105,0.0142591444513329,0.8375697458152511,1,1,1,0.0,3.2076343673889616,0.7247161646729846,0.2067822515100135,18.0,LRP6_HUMAN,1613.0,False
O75746,6,0,multi-pass,True,False,True,False,False,2,member,2.0,,,,Client,,0.5674510915000001,0.2550651558,0.0,0.588,0.22553928,0.19,0.795897,-0.213,0.53,0.0,0.0604719764011799,0.0655696541070938,0.3236619830131531,0.05,0.5952821,0.0899705014749262,10.513849022115446,-798.0,678,0.1991150442477876,0.0073746312684365,0.1622164758831368,0.4977548344804978,,,,,,110.0,0.0727272727272727,0.0363636363636363,0.2058078229036236,0.5928282828282828,450.0,0.2133333333333333,-0.0177777777777777,0.1589938600112287,0.4776049382716043,,0.1622418879056047,0.6637168141592921,0,6,4,0.0,2.831229693867064,0.5130416166922579,0.2104708187193267,18.0,CMC1_HUMAN,678.0,True
O75880,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.5289632987,0.4482351482,0.0,0.372,0.025597647,0.67,0.484102,-0.3,0.02,0.0,0.0465116279069767,0.0539562329649925,0.6214154362678528,0.48,0.027856201,0.1096345514950166,18.35015942814415,-294.0,301,0.26578073089701,0.0199335548172757,0.1823841031415615,0.4509413067552608,,,,,,19.0,0.0526315789473684,0.0526315789473684,0.8322152738298273,0.6538011695906433,190.0,0.3210526315789473,-0.0263157894736842,0.1830483090755485,0.4305263157894732,,0.0631229235880398,0.6312292358803987,0,1,1,0.0,2.478566495593844,0.4480666515284479,0.2466739691147129,18.0,SCO1_HUMAN,301.0,True
O75899,7,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3838589928,0.0967115213,0.0,0.202,0.0050590667,0.38,0.471703,-0.223,0.61,0.0180658873538788,0.0786397449521785,0.0458162650465965,0.0938391536474227,0.72,0.24905857,0.0828905419766206,46.0293757312235,-1101.0,941,0.1987247608926673,0.0159404888416578,0.1803244757601234,0.4833628527571137,259.0,0.2471042471042471,0.0463320463320463,0.1974360733443298,0.407164307164306,147.0,0.0272108843537414,0.0,0.5509005894554274,0.7174603174603172,494.0,0.2368421052631578,0.0020242914979757,0.1717505611004607,0.4497750787224468,0.2752391073326248,0.1562167906482465,0.5249734325185972,4,7,4,0.0,2.973589623427257,0.449604544334632,0.2152514518534471,18.0,GABR2_HUMAN,941.0,True
O76024,11,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.0923208319,0.2059304688,0.0,0.191,0.0038920038,0.19,-0.00960525,-0.083,0.77,0.0820224719101123,0.0932584269662921,0.1164676994085311,0.0561796724796295,0.5,0.07860697,0.0876404494382022,5.999476802670028,-1376.0,890,0.2112359550561797,0.0067415730337078,0.2032602835317083,0.5057553058676645,,,,,,231.0,0.0389610389610389,-0.0043290043290043,0.2527411027130311,0.6945646945646943,217.0,0.2534562211981567,0.0230414746543778,0.1592412139733339,0.4578084997439834,,0.2595505617977528,0.2438202247191011,0,11,1,0.0,2.949390006644913,0.4415062120738683,0.2577962936908541,18.0,WFS1_HUMAN,890.0,True
O76095,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.0953625161,0.1069269944,0.0,0.024,0.0026850076,0.4,-1.42056,-0.636,-0.19,0.0,0.0,0.0998295098543167,0.1237315684556961,0.0,0.030887906,0.0753424657534246,7.569699691197683,-131.0,146,0.2397260273972602,0.0342465753424657,0.1577662111246662,0.4987823439878238,20.0,0.5,0.2,0.0734942019121205,0.3394444444444444,21.0,0.0952380952380952,0.0,0.1843462246777163,0.753968253968254,75.0,0.2666666666666666,-0.0266666666666666,0.1881638694454745,0.4448888888888887,0.136986301369863,0.1438356164383561,0.5136986301369864,1,1,1,0.0,2.164352855784437,0.2066156348002709,0.1914748040733153,18.0,JTB_HUMAN,146.0,True
O94766,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.1593512237,0.0865782709,0.0,0.124,0.0079033915,0.72,0.012513,-0.379,1.09,0.0686567164179104,0.0955223880597015,0.0570718050003051,0.032218225300312,0.37,0.048181023,0.0955223880597015,20.375720849692726,-320.0,335,0.226865671641791,0.0059701492537313,0.1515027997859926,0.4707794361525712,7.0,0.4285714285714285,0.4285714285714285,0.4467038373237129,0.4095238095238096,21.0,0.0,0.0,,0.7285714285714285,307.0,0.2377850162866449,-0.003257328990228,0.1452244389359751,0.454542164314151,0.0208955223880597,0.0626865671641791,0.9164179104477612,1,1,1,0.0,2.525044807036845,0.3608989660020383,0.2391709286331098,18.0,B3GA3_HUMAN,335.0,True
O94826,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.8225529016,0.6597133921,0.001666667,0.73,0.56119776,0.47,0.820857,-0.19,0.17,0.0,0.1430921052631578,0.2869419455528259,0.5912509560585022,0.99,0.46356246,0.0805921052631579,78.97916564607515,-391.0,608,0.2746710526315789,-0.0016447368421052,0.1493375074296608,0.4393092105263171,549.0,0.2987249544626594,-0.0036429872495446,0.1488012485588139,0.4236187006678819,21.0,0.0,0.0,,0.6645502645502646,37.0,0.081081081081081,0.027027027027027,0.2172791366654704,0.536936936936937,0.9029605263157896,0.0345394736842105,0.0608552631578947,1,1,1,0.0,2.783903579272735,0.6994926354473572,0.2281068403938327,18.0,TOM70_HUMAN,608.0,True
O94856,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.7674522192000001,0.3082898852,0.006666667,0.751,0.56317884,0.92,0.954612,-0.142,1.61,0.0556792873051225,0.0697847067557535,0.0550183244049549,0.0803024694323539,0.98,0.9624239,0.0979955456570155,153.43671258161356,-465.0,1347,0.2212323682256867,-0.005939123979213,0.1809882128245704,0.4413758970551883,109.0,0.3577981651376147,-0.1192660550458715,0.1986182918952574,0.3515800203873594,21.0,0.0,0.0,,0.8671957671957673,1193.0,0.2162615255658005,0.0033528918692372,0.1740656739977722,0.4392754028127041,0.080920564216778,0.0155902004454342,0.8856718634001485,1,1,1,0.0267260579064587,3.1293675957229854,0.7260338243768096,0.2330016924132025,18.0,NFASC_HUMAN,1347.0,True
O94901,1,0,single-pass,False,False,True,False,False,1,,,,,,Regulator,,0.094859204,0.0704175908,0.0,0.394,0.12454488,0.25,0.594203,-0.196,1.28,0.0,0.083743842364532,0.2924046218395233,0.44268798828125,0.93,0.2718771,0.0802547770700636,98.23494924409924,-682.0,785,0.2038216560509554,-0.0076433121019108,0.1886050359730475,0.4691012031139396,,,,,,20.0,0.05,0.05,0.6991150442477877,0.7811111111111111,765.0,0.2078431372549019,-0.0091503267973856,0.18958583524514,0.4609440813362413,,0.0254777070063694,0.9745222929936306,0,1,2,0.0,2.8948696567452528,0.5338830207724842,0.2187702590961131,18.0,SUN1_HUMAN,812.0,False
O94905,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.6924153639,0.7350472158,0.0,0.629,0.025517112,0.13,-0.0514404,-0.311,0.26,0.0678466076696165,0.0884955752212389,0.0578559450805187,0.0873753055930137,0.02,0.08693052,0.0619469026548672,5.391326066602425,-303.0,339,0.2536873156342183,-0.023598820058997,0.1493714000417382,0.4819403474270736,3.0,0.0,0.0,,0.5074074074074073,21.0,0.0,0.0,,0.6984126984126984,315.0,0.273015873015873,-0.0253968253968253,0.1483817336917632,0.467266313932981,0.0088495575221238,0.0619469026548672,0.9292035398230089,1,1,1,0.0,2.530199698203082,0.3852500959901034,0.2650452852917082,18.0,ERLN2_HUMAN,339.0,False
O94910,7,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.1819350281,0.0745564479,0.001666667,0.528,0.2019248,0.85,0.833566,-0.039,2.82,0.0705563093622795,0.1309362279511533,0.1065470948815345,0.186298131942749,0.99,0.79490036,0.1010854816824966,300.62744314343297,-1131.0,1474,0.1899592944369063,-0.0081411126187245,0.1617471994590201,0.4745439469320044,442.0,0.2036199095022624,-0.004524886877828,0.1982878692282225,0.4280794369029651,147.0,0.0204081632653061,-0.0068027210884353,0.642466211337049,0.7170823885109597,861.0,0.2160278745644599,-0.0116144018583042,0.1456923269872592,0.4524454768357173,0.2998643147896879,0.0997286295793758,0.5841248303934871,4,7,4,0.0,3.1684974835230326,0.7307422725074696,0.2301605633438182,18.0,AGRL1_HUMAN,1474.0,True
O95139,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.5701215573,0.1531789963,0.0,0.194,0.18432157,0.46,-0.510483,-0.532,,0.28125,0.1328125,0.3849665522575378,0.6965060234069824,0.26,0.024009364,0.109375,0.0,-103.0,128,0.2890625,0.0546875,0.1543879592584743,0.4225694444444447,,,,,,19.0,0.0,0.0,,0.6672514619883041,,,,,,,0.1484375,,0,1,0,0.0,2.1072099696478683,0.4615171567722837,0.345693780601123,17.0,NDUB6_HUMAN,128.0,True
O95140,2,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.4466621609,0.7499342389,0.0,0.44,0.56247425,0.17,0.291849,-0.126,0.55,0.0,0.0343461030383091,0.049529418349266,0.046475414186716,0.11,0.79301316,0.083223249669749,14.603688954779749,-773.0,757,0.249669749009247,-0.0066050198150594,0.1799160663936624,0.4638925583443407,714.0,0.2605042016806723,-0.011204481792717,0.1794625531744718,0.4542483660130714,42.0,0.0714285714285714,0.0714285714285714,0.2983547823947291,0.6293650793650795,,,,,,0.9431968295904888,0.0554821664464993,,2,2,0,0.0,2.8790958795000727,0.4605551498556954,0.2533770638051681,18.0,MFN2_HUMAN,757.0,True
O95169,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.1096912875,0.0685645587,0.001666667,0.447,0.6662795,0.75,-0.0487614,-0.226,3.54,0.0,0.0,0.5304311513900757,0.6706187725067139,0.07,0.03978421,0.1505376344086021,16.00303676182467,-18.0,186,0.2258064516129032,-0.010752688172043,0.1372030598084268,0.4213859020310635,,,,,,21.0,0.0476190476190476,-0.0476190476190476,1.0,0.6830687830687828,,,,,,,0.1129032258064516,,0,1,0,0.0,2.2695129442179165,0.4942614059721521,0.3579581292142826,18.0,NDUB8_HUMAN,186.0,True
O95197,0,3,intramembrane-only,True,False,True,False,False,2,,1.0,,,,Client,,0.5310332281,0.4063449972,0.000833333,0.595,0.018810432,0.99,0.639517,-0.131,1.51,0.1453488372093023,0.0581395348837209,0.387663185596466,0.5757285952568054,0.99,0.45312858,0.0397286821705426,188.086323442172,-499.0,1032,0.251937984496124,-0.0542635658914728,0.1381979222915044,0.4561584840654611,965.0,0.2642487046632124,-0.0549222797927461,0.1361358105856034,0.436960276338516,,,,,,,,,,,0.935077519379845,,,4,0,0,0.0,3.013679697291193,0.6755012567383996,0.2515957365840354,18.0,RTN3_HUMAN,1032.0,True
O95202,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.6552424208000001,0.5082110461,0.0,0.517,0.12617053,0.42,0.238318,-0.302,0.9,0.0446549391069012,0.2124492557510149,0.0539050288498401,0.5632799863815308,0.92,0.18077117,0.0717185385656292,8.574014830566954,-765.0,739,0.3098782138024357,-0.006765899864682,0.1355654454117751,0.4513155916403537,,,,,,21.0,0.0476190476190476,-0.0476190476190476,1.0,0.7708994708994709,93.0,0.3440860215053763,0.086021505376344,0.1249374527448027,0.4384707287933093,,0.0284167794316644,0.1258457374830852,0,1,1,0.0,2.868644438394825,0.5564071378440251,0.2347886202124857,18.0,LETM1_HUMAN,739.0,True
O95292,1,0,single-pass,True,False,True,False,False,2,member,2.0,,,,Client,,0.5874205439,0.6546565373000001,0.0,0.829,0.71617633,0.32,-0.209192,-0.339,1.17,0.0,0.0781893004115226,0.5805458426475525,0.9506982564926147,0.08,0.96402556,0.0576131687242798,7.946158011144266,-180.0,243,0.2880658436213992,0.0,0.1634339044702719,0.4577960676726111,221.0,0.3076923076923077,-0.0090497737556561,0.1635811612646862,0.42559074912016,21.0,0.0952380952380952,0.0952380952380952,0.3312132229104761,0.7846560846560845,,,,,,0.9094650205761317,0.0864197530864197,,1,1,0,0.0,2.385606273598312,0.530724018542664,0.3369613292967315,18.0,VAPB_HUMAN,243.0,False
O95573,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.6339244296000001,0.7074971653000001,0.0,0.676,0.31183514,0.17,0.752461,-0.273,0.73,0.0,0.0,0.0599382631480693,0.2918022274971008,0.16,0.5182938,0.0777777777777777,32.64025133057319,-677.0,720,0.225,0.0138888888888888,0.2052190188928645,0.4794753086419768,679.0,0.2341678939617084,0.0103092783505154,0.2042509132613626,0.4750122729504158,21.0,0.0,0.0,,0.7063492063492063,,,,,,0.9430555555555556,0.0291666666666666,,1,1,0,0.0,2.8573324964312685,0.5048018707755308,0.2460737902476038,18.0,ACSL3_HUMAN,720.0,True
O95833,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.4793378205,0.2772062446,0.0,0.058,0.3377689,0.19,-0.779626,-0.331,0.24,0.0,0.0550847457627118,0.0489398576319217,0.2163328230381012,0.06,0.058184773,0.1101694915254237,4.994200570852032,-296.0,236,0.2627118644067797,-0.0169491525423728,0.1631230640372998,0.4640301318267416,,,,,,21.0,0.0952380952380952,0.0952380952380952,0.3161916449094419,0.6312169312169311,,,,,,,0.0889830508474576,,0,1,0,0.0,2.3729120029701067,0.336105590436987,0.2396166974274835,18.0,CLIC3_HUMAN,236.0,False
O95870,2,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.2144225748,0.0486329901,0.0,0.09,0.0023885674,0.32,0.0768257,-0.193,0.82,0.0,0.0089605734767025,0.0628384575247764,0.0785757154226303,0.18,0.04044886,0.1182795698924731,11.593741026591474,-583.0,558,0.2043010752688172,0.007168458781362,0.2042751237483782,0.4730386300278791,445.0,0.2157303370786517,0.0,0.2185525667835715,0.4613982521847692,42.0,0.0,0.0,,0.6746031746031748,,,,,,0.7974910394265233,0.075268817204301,,1,2,0,0.0,2.7466341989375787,0.3379405142314657,0.2259322377686918,18.0,ABHGA_HUMAN,558.0,True
O96005,5,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.1406563028,0.1443270046,0.0,0.313,0.02388372,0.62,0.171424,-0.071,1.51,0.1270553064275037,0.1748878923766816,0.0709316134452819,0.1189021691679954,0.67,0.0738785,0.0956651718983557,55.55339986434946,-663.0,669,0.1973094170403587,-0.014947683109118,0.2077319592412191,0.4794552399933558,201.0,0.2537313432835821,0.0049751243781094,0.1287438751724534,0.4510779436152575,105.0,0.0476190476190476,0.0095238095238095,0.4449407822708042,0.6880423280423281,362.0,0.2099447513812154,-0.0331491712707182,0.2733387719789139,0.4340699815837936,0.3004484304932735,0.1569506726457399,0.5411061285500748,3,5,3,0.0,2.825426117767824,0.5418071710311289,0.2273444844677417,18.0,CLPT1_HUMAN,669.0,True
O96008,19,1,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3450465452,0.1261804126,0.000833333,0.636,0.13382614,0.5,0.838744,-0.096,0.7,0.1412742382271468,0.2326869806094182,0.4805756211280823,0.3612101376056671,0.39,0.09222682,0.0498614958448753,73.58581720583058,-142.0,361,0.1357340720221606,-0.002770083102493,0.1928310839072801,0.4890427823945836,134.0,0.1417910447761194,-0.0074626865671641,0.2795682250388003,0.4290215588723048,137.0,0.0948905109489051,-0.0072992700729927,0.3150785663745997,0.5637469586374697,66.0,0.1515151515151515,0.0303030303030303,0.2894561717424627,0.4824915824915824,0.371191135734072,0.3795013850415512,0.1828254847645429,10,19,10,0.0692520775623268,2.5575072019056577,0.5950404215543449,0.2777023631015069,18.0,TOM40_HUMAN,361.0,True
O96011,1,0,single-pass,True,False,True,False,False,2,member,2.0,,,,Client,,0.0855043465,0.0805705997,0.0,0.058,0.004890497,0.37,0.204798,-0.271,-0.85,0.0,0.2046332046332046,0.0721417069435119,0.0519319400191307,0.01,0.029466923,0.1158301158301158,87.91651123667049,-371.0,259,0.1969111969111969,0.0579150579150579,0.1711229138670628,0.5071643071643057,,,,,,23.0,0.0,0.0,,0.7106280193236715,,,,,,,0.0888030888030888,,0,1,0,0.0,2.413299764081252,0.3407382756698205,0.2849355048798523,18.0,PX11B_HUMAN,259.0,True
