UniProt_ID,whole_len,whole_FCR,whole_NCPR,whole_kappa,whole_hydropathy,cyto_len,cyto_FCR,cyto_NCPR,cyto_kappa,cyto_hydropathy,tm_len,tm_FCR,tm_NCPR,tm_kappa,tm_hydropathy,ecto_len,ecto_FCR,ecto_NCPR,ecto_kappa,ecto_hydropathy,cyto_frac,tm_frac,ecto_frac,n_cyto_seg,n_tm_seg,n_ecto_seg,LCR_frac,log10_Length
Q6XPS3,522,0.2432950191570881,0.0134099616858237,0.176352070751101,0.4878671775223495,,,,,,63.0,0.0952380952380952,-0.0317460317460317,0.1950080489740434,0.7403880070546734,,,,,,,0.1206896551724138,,0,3,0,0.0,2.717670503002262
Q6ZVL6,1849,0.1719848566792861,0.002163331530557,0.2024576373122403,0.4577489333573706,,,,,,21.0,0.0,0.0,,0.8407407407407408,,,,,,,0.0113574905354245,,0,1,0,0.0,3.266936911159173
Q7KZN9,410,0.1707317073170731,0.0439024390243902,0.1954122713834497,0.5186449864498675,,,,,,165.0,0.0363636363636363,0.0121212121212121,0.2738902474376249,0.6581144781144781,125.0,0.248,-0.056,0.1579102471910521,0.4287999999999997,,0.4024390243902439,0.3048780487804878,0,8,4,0.0,2.6127838567197355
Q7L0J3,742,0.206199460916442,-0.0256064690026954,0.2139329997385672,0.5014375561545397,310.0,0.3548387096774194,-0.0387096774193548,0.2259533432775115,0.3793189964157709,252.0,0.0198412698412698,-0.0119047619047619,0.4290501176326267,0.6847442680776005,180.0,0.2111111111111111,-0.0222222222222222,0.1782157747725138,0.4551234567901226,0.4177897574123989,0.3396226415094339,0.2425876010781671,7,12,6,0.0,2.870403905279027
Q7Z2D5,763,0.200524246395806,0.019659239842726,0.184869860160808,0.4588612203291092,,,,,,126.0,0.0317460317460317,0.0,0.6736536822717651,0.6805996472663136,,,,,,,0.1651376146788991,,0,6,0,0.0,2.8825245379548803
Q7Z3C6,839,0.1835518474374255,-0.0166865315852205,0.1972832645953601,0.4901205138392316,653.0,0.1990811638591118,-0.0153139356814701,0.1931398741197015,0.4516419942147354,93.0,0.064516129032258,0.021505376344086,0.4427243855940141,0.6856630824372763,53.0,0.2264150943396226,-0.1132075471698113,0.3255953778806862,0.4999999999999998,0.7783075089392133,0.1108462455303933,0.0631704410011919,7,4,2,0.0,2.9237619608287004
Q7Z434,540,0.1759259259259259,-0.0203703703703703,0.178384138488009,0.4550823045267485,512.0,0.1796875,-0.02734375,0.1691413065578045,0.4446180555555539,21.0,0.0,0.0,,0.7603174603174602,6.0,0.5,0.5,1.0,0.237037037037037,0.9481481481481482,0.0388888888888888,0.0111111111111111,1,1,1,0.0,2.7323937598229686
Q86SK9,330,0.203030303030303,0.0393939393939393,0.1880409489920602,0.4844107744107749,241.0,0.2614107883817427,0.0456431535269709,0.1877006628134569,0.420746887966804,86.0,0.0348837209302325,0.0116279069767441,0.638490165821002,0.6704134366925067,,,,,,0.7303030303030303,0.2606060606060606,,3,4,1,0.0,2.5185139398778875
Q86UE4,582,0.3178694158075601,0.0257731958762886,0.2413007338922414,0.380985108820159,513.0,0.3333333333333333,0.0331384015594541,0.2468966079337509,0.3602988953866142,21.0,0.0,0.0,,0.7275132275132274,48.0,0.2916666666666667,-0.0416666666666666,0.1965142857581248,0.4504629629629632,0.8814432989690721,0.0360824742268041,0.0824742268041237,1,1,1,0.0,2.7649229846498886
Q86UP2,1357,0.3507737656595431,-0.0265291083271923,0.1268273146910345,0.3999099320396262,6.0,0.3333333333333333,-0.3333333333333333,0.4000000000000012,0.4185185185185185,23.0,0.0,0.0,,0.7845410628019323,1328.0,0.3569277108433735,-0.0256024096385542,0.1266055638634751,0.393164323962516,0.004421518054532,0.0169491525423728,0.9786293294030952,1,1,1,0.0,3.132579847659737
Q86WV6,379,0.179419525065963,-0.0052770448548812,0.1706340176625815,0.4940486660803277,284.0,0.2112676056338028,-0.0070422535211267,0.1657554325478354,0.4585680751173713,75.0,0.08,0.0266666666666666,0.3911533671420776,0.6391111111111111,20.0,0.1,-0.1,0.6870748299319728,0.4538888888888889,0.7493403693931399,0.1978891820580474,0.0527704485488126,3,4,2,0.0,2.578639209968072
Q86Y82,276,0.2681159420289855,-0.0217391304347826,0.1816137137045733,0.4355475040257657,247.0,0.2834008097165992,-0.0404858299595141,0.1535876778538682,0.4023391812865503,21.0,0.0952380952380952,0.0952380952380952,0.4915024266355868,0.8058201058201058,,,,,,0.894927536231884,0.0760869565217391,,1,1,0,0.0,2.4409090820652177
Q8IV08,490,0.1816326530612245,-0.0142857142857142,0.1602410513466972,0.4791609977324263,38.0,0.3684210526315789,0.0,0.1963466068582229,0.3953216374269005,21.0,0.0,0.0,,0.7857142857142857,431.0,0.1740139211136891,-0.0162412993039443,0.1558190382409095,0.4716163959783448,0.0775510204081632,0.0428571428571428,0.8795918367346939,1,1,1,0.0,2.690196080028514
Q8IWT6,810,0.2419753086419753,0.0049382716049382,0.1729000345522336,0.48620027434842,614.0,0.2703583061889251,0.006514657980456,0.1762586613671502,0.4691458559536746,90.0,0.0666666666666666,0.0222222222222222,0.4217624917327162,0.6670370370370367,106.0,0.2264150943396226,-0.0188679245283018,0.1617251447164751,0.4314465408805032,0.7580246913580246,0.1111111111111111,0.1308641975308642,3,4,2,0.0,2.90848501887865
Q8IWU2,1503,0.2488356620093147,-0.1037924151696606,0.172847065281013,0.4385007762253282,1450.0,0.256551724137931,-0.1062068965517241,0.1724853912271904,0.4287279693486677,42.0,0.0,0.0,,0.7716931216931218,11.0,0.1818181818181818,-0.1818181818181818,0.0909778235381277,0.4545454545454545,0.9647371922821024,0.0279441117764471,0.0073186959414504,2,2,1,0.0,3.176958980586908
Q8IXI1,618,0.2135922330097087,-0.029126213592233,0.1757719294582832,0.4886012225818057,592.0,0.2195945945945946,-0.0337837837837837,0.1734025864189365,0.48108108108108,23.0,0.0434782608695652,0.0434782608695652,0.8117029075088595,0.7202898550724637,3.0,0.3333333333333333,0.3333333333333333,,0.1962962962962963,0.9579288025889968,0.0372168284789644,0.0048543689320388,1,1,1,0.0,2.790988475088816
Q8IXI2,618,0.244336569579288,-0.017799352750809,0.1780633878945021,0.4703883495145636,592.0,0.2483108108108108,-0.0253378378378378,0.1772654731222758,0.4656906906906895,23.0,0.0869565217391304,0.0869565217391304,0.3355002982808852,0.644927536231884,3.0,0.6666666666666666,0.6666666666666666,,0.0592592592592592,0.9579288025889968,0.0372168284789644,0.0048543689320388,1,1,1,0.0,2.790988475088816
Q8IY17,1375,0.2261818181818181,0.0021818181818181,0.1884619660598117,0.4772121212121167,1295.0,0.2339768339768339,0.0038610038610038,0.188346222116943,0.4708537108537065,21.0,0.0,0.0,,0.8142857142857141,59.0,0.135593220338983,-0.0338983050847457,0.162962909534982,0.496798493408663,0.9418181818181818,0.0152727272727272,0.0429090909090909,1,1,1,0.0,3.1383026981662816
Q8N111,149,0.2281879194630872,0.0268456375838926,0.2097491698806518,0.4391498881431763,125.0,0.248,0.008,0.2177997810889337,0.3872,21.0,0.0,0.0,,0.8047619047619046,3.0,1.0,1.0,,0.0444444444444444,0.8389261744966443,0.1409395973154362,0.0201342281879194,1,1,1,0.0,2.173186268412274
Q8N114,240,0.1125,-0.0041666666666666,0.2482910424979361,0.507083333333334,114.0,0.0614035087719298,0.0263157894736842,0.5085440209001413,0.4476608187134508,21.0,0.0,0.0,,0.7735449735449735,77.0,0.2337662337662337,-0.0779220779220779,0.2102581045080327,0.4848484848484852,0.475,0.0875,0.3208333333333333,1,1,1,0.0,2.380211241711606
Q8N2U0,113,0.0973451327433628,0.0265486725663716,0.2465327012964813,0.5513274336283187,8.0,0.125,-0.125,0.4088291746641075,0.4305555555555555,42.0,0.0,0.0,,0.6444444444444445,34.0,0.2352941176470588,0.0588235294117647,0.1093178707466339,0.450326797385621,0.0707964601769911,0.3716814159292035,0.3008849557522124,1,2,1,0.0,2.0530784434834195
Q8N5K1,135,0.2518518518518518,0.074074074074074,0.2100163816868305,0.4930041152263381,75.0,0.32,0.08,0.2028106241777636,0.4069629629629629,23.0,0.0869565217391304,0.0869565217391304,0.3355002982808852,0.6768115942028985,36.0,0.2222222222222222,0.0555555555555555,0.3161355119226117,0.5487654320987654,0.5555555555555556,0.1703703703703703,0.2666666666666666,1,1,1,0.0,2.130333768495006
Q8N766,993,0.2034239677744209,0.0,0.1764956013567437,0.4881615754727528,10.0,0.3,0.3,0.1599999999999999,0.42,21.0,0.0952380952380952,0.0952380952380952,0.791446920015118,0.6910052910052908,940.0,0.2074468085106383,-0.0053191489361702,0.1717452804465223,0.4812884160756456,0.0100704934541792,0.0211480362537764,0.94662638469285,1,1,1,0.0,2.996949248495381
Q8N9R8,606,0.2392739273927392,0.0115511551155115,0.1779695766518411,0.4516501650165012,,,,,,21.0,0.0,0.0,,0.6597883597883597,,,,,,,0.0346534653465346,,0,1,0,0.0,2.782472624166286
Q8NBQ7,271,0.1033210332103321,0.007380073800738,0.1895067199293261,0.5735547355473547,52.0,0.2307692307692307,0.0,0.2556422746226799,0.4213675213675211,126.0,0.0317460317460317,0.0,0.5299364983368613,0.6813051146384475,93.0,0.1290322580645161,0.021505376344086,0.2236422270412004,0.5126642771804063,0.1918819188191882,0.4649446494464944,0.3431734317343173,4,6,3,0.0,2.432969290874406
Q8NBU5,361,0.2631578947368421,-0.0083102493074792,0.1920345855589913,0.4718374884579873,329.0,0.2735562310030395,-0.0121580547112462,0.1942246932463719,0.4617359000337718,17.0,0.0588235294117647,0.0588235294117647,1.0,0.7052287581699346,15.0,0.2666666666666666,0.0,0.3508888888888888,0.428888888888889,0.9113573407202216,0.0470914127423822,0.0415512465373961,1,1,1,0.0,2.5575072019056577
Q8NC56,503,0.2882703777335984,0.0178926441351888,0.1844930860330691,0.4480892423238357,,,,,,42.0,0.0238095238095238,0.0238095238095238,0.9999999999999996,0.7555555555555554,,,,,,,0.0834990059642147,,0,2,0,0.0,2.7015679850559278
Q8NE86,351,0.2421652421652421,0.0142450142450142,0.1195803825937699,0.47116176005065,,,,,,44.0,0.0454545454545454,0.0,0.9231950844854072,0.6078282828282829,7.0,0.2857142857142857,-0.2857142857142857,0.272751677852349,0.3984126984126984,,0.1253561253561253,0.0199430199430199,0,2,1,0.0,2.545307116465824
Q8NF91,8797,0.2908946231669887,-0.0358076617028532,0.1490573930526402,0.4309297361474266,8746.0,0.2920192087811571,-0.0359021266864852,0.1485598079376638,0.4301725233122355,21.0,0.0,0.0,,0.7613756613756613,30.0,0.1666666666666666,-0.0333333333333333,0.5542936532439469,0.4203703703703703,0.9942025690576332,0.0023871774468568,0.0034102534955098,1,1,1,0.0,3.944334591970782
Q8NFZ4,835,0.1952095808383233,-0.0179640718562874,0.1894189370124613,0.4656553559547568,137.0,0.1824817518248175,0.0218978102189781,0.2324012343222803,0.4391727493917272,21.0,0.0,0.0,,0.7328042328042328,663.0,0.2081447963800905,-0.0271493212669683,0.1829152927143365,0.4566951566951559,0.1640718562874251,0.0251497005988023,0.7940119760479042,1,1,1,0.059880239520958,2.921686475483602
Q8NHH9,583,0.2452830188679245,-0.0360205831903945,0.2015419194664972,0.4603773584905663,539.0,0.2653061224489796,-0.0389610389610389,0.2014022616839598,0.4405277262420127,42.0,0.0,0.0,,0.7246031746031747,,,,,,0.9245283018867924,0.072041166380789,,2,2,1,0.0,2.765668554759014
Q8NHL6,650,0.1876923076923076,-0.0215384615384615,0.1996816479904375,0.4504786324786311,168.0,0.2797619047619047,-0.0535714285714285,0.2045231391335288,0.3761243386243386,21.0,0.0,0.0,,0.9052910052910051,438.0,0.1689497716894977,-0.0136986301369863,0.1996800545629084,0.4483764586504322,0.2584615384615384,0.0323076923076923,0.6738461538461539,1,1,1,0.0338461538461538,2.812913356642856
Q8TB36,358,0.276536312849162,0.0083798882681564,0.2317078788894378,0.452017380509002,,,,,,42.0,0.0238095238095238,0.0238095238095238,0.9999999999999996,0.6809523809523809,,,,,,,0.1173184357541899,,0,2,0,0.0,2.5538830266438746
Q8TB68,274,0.1934306569343065,0.0182481751824817,0.2030616702011387,0.4430251419302525,244.0,0.2172131147540983,0.0204918032786885,0.2026171140175017,0.4132513661202185,21.0,0.0,0.0,,0.7613756613756614,9.0,0.0,0.0,,0.5074074074074074,0.8905109489051095,0.0766423357664233,0.0328467153284671,1,1,1,0.0,2.437750562820388
Q8TBM8,379,0.2770448548812665,0.0184696569920844,0.1311677524194757,0.4061858692465552,244.0,0.2868852459016393,0.0081967213114754,0.1455370950730715,0.382832422586521,21.0,0.0,0.0,,0.7624338624338624,114.0,0.3070175438596491,0.043859649122807,0.1115283478832867,0.3905458089668619,0.6437994722955145,0.0554089709762532,0.3007915567282322,1,1,1,0.0,2.578639209968072
Q8TD22,340,0.1558823529411764,0.0205882352941176,0.214853089700512,0.5222875816993471,,,,,,84.0,0.0238095238095238,0.0238095238095238,0.5142503097893412,0.6875661375661376,,,,,,,0.2470588235294117,,0,4,0,0.0,2.531478917042255
Q8TDQ0,301,0.1926910299003322,-0.0132890365448504,0.1452215807481569,0.4960871170173498,78.0,0.2051282051282051,-0.0512820512820512,0.2599816351989261,0.4398860398860397,21.0,0.0,0.0,,0.7597883597883597,181.0,0.2209944751381215,0.0,0.1080931395320055,0.4688152240638432,0.2591362126245847,0.0697674418604651,0.6013289036544851,1,1,1,0.0,2.478566495593844
Q8TEM1,1887,0.1695813460519342,-0.0095389507154213,0.1787715579791078,0.5068598009774467,58.0,0.0862068965517241,0.0517241379310344,0.3481494600347353,0.4639846743295021,21.0,0.0,0.0,,0.7216931216931217,1782.0,0.1756453423120089,-0.0129068462401795,0.1770339704285168,0.5037660556179051,0.030736618971913,0.0111287758346581,0.9443561208267092,1,1,1,0.0,3.2757719001649312
Q8WXF7,558,0.2473118279569892,-0.017921146953405,0.1810703710230859,0.4647351652728018,515.0,0.2660194174757281,-0.0174757281553398,0.1811868998731134,0.4440129449838183,42.0,0.0,0.0,,0.7272486772486774,,,,,,0.9229390681003584,0.075268817204301,,2,2,0,0.0,2.7466341989375787
Q8WXG9,6306,0.19790675547098,-0.0653346019663812,0.1985224083765212,0.5033830214610546,196.0,0.2040816326530612,-0.0510204081632653,0.2207713545944212,0.4266439909297051,147.0,0.0,0.0,,0.7171579743008314,5934.0,0.2035726322885069,-0.0677451971688574,0.1972586058461882,0.4996610867692794,0.0310815096733269,0.0233111322549952,0.9410085632730733,4,7,4,0.0,3.799753966411886
Q92545,1883,0.1975570897503983,0.0074349442379182,0.1906005393668318,0.4589248834601978,745.0,0.2040268456375839,0.0134228187919463,0.2113144042127674,0.399358687546607,21.0,0.0,0.0,,0.7624338624338625,1095.0,0.1990867579908675,0.0018264840182648,0.1779114363021776,0.4926331811263322,0.3956452469463621,0.0111524163568773,0.5815188528943176,1,1,1,0.0,3.274850320016665
Q92575,508,0.3051181102362205,-0.0059055118110236,0.1247704326644891,0.4188538932633435,487.0,0.3162217659137577,-0.0082135523613963,0.124327349968976,0.4079397672826827,,,,,,,,,,,0.9586614173228346,,,2,0,0,0.0,2.7058637122839198
Q92629,289,0.2249134948096885,0.0311418685121107,0.1356500373504685,0.4882737408688964,35.0,0.1714285714285714,0.1142857142857142,0.4289008064538579,0.4047619047619047,21.0,0.0,0.0,,0.8126984126984125,233.0,0.2532188841201717,0.0214592274678111,0.1161505562743361,0.4715784453981876,0.1211072664359861,0.0726643598615917,0.8062283737024222,1,1,1,0.0,2.460897842756548
Q92729,1446,0.2130013831258644,-0.0082987551867219,0.1810365309486377,0.4627708621484527,676.0,0.2352071005917159,-0.0103550295857988,0.1733871268838091,0.4493589743589738,21.0,0.0,0.0,,0.821164021164021,731.0,0.2024623803009576,-0.0082079343365253,0.1870736789554028,0.4606475148198817,0.4674965421853388,0.0145228215767634,0.5055325034578146,1,1,1,0.0,3.160168292958512
Q92736,4967,0.2546808938997382,-0.0239581236158647,0.1722882920437495,0.4639666241639484,4378.0,0.2526267702147099,-0.0232983097304705,0.1738925536457316,0.4616846860565505,126.0,0.0317460317460317,0.0,0.4895194765923524,0.7066137566137559,,,,,,0.8814173545399637,0.0253674250050332,,2,6,0,0.0,3.6960941599952233
Q92823,1304,0.2193251533742331,-0.0230061349693251,0.1900932061498907,0.4578220858895673,114.0,0.3771929824561403,-0.0789473684210526,0.215398338632989,0.340448343079922,23.0,0.0,0.0,,0.8289855072463765,1143.0,0.2073490813648294,-0.0236220472440944,0.1768246223336773,0.4601438709050285,0.0874233128834355,0.0176380368098159,0.8765337423312883,1,1,1,0.0,3.115277591395901
Q92859,1461,0.1978097193702943,-0.0143737166324435,0.1977840110795779,0.4557608943645904,335.0,0.2059701492537313,-0.008955223880597,0.2434076665686863,0.4054063018242133,21.0,0.0,0.0,,0.8772486772486771,1072.0,0.1996268656716417,-0.0205223880597014,0.1832743323983708,0.4606861525704817,0.2292950034223135,0.0143737166324435,0.7337440109514032,1,1,1,0.0,3.1646502159342966
Q92896,1179,0.2849872773536895,-0.006785411365564,0.1622670387511892,0.4462915842050681,13.0,0.6153846153846154,0.3076923076923077,0.1806992983164432,0.3145299145299145,21.0,0.0,0.0,,0.7470899470899469,1116.0,0.2885304659498208,-0.014336917562724,0.1593451220998797,0.438649940262845,0.0110262934690415,0.0178117048346055,0.9465648854961832,1,1,1,0.0296861747243426,3.071513805095089
Q93050,837,0.2066905615292712,-0.013142174432497,0.2108697768271704,0.500955794504181,515.0,0.283495145631068,-0.0233009708737864,0.2159677241223614,0.4395900755124057,191.0,0.0732984293193717,0.0209424083769633,0.249933251355689,0.6566608493310069,131.0,0.099236641221374,-0.0229007633587786,0.2286837526876995,0.5151823579304496,0.6152927120669056,0.2281959378733572,0.1565113500597371,5,8,4,0.0,2.92272545799326
Q969P0,613,0.1908646003262642,0.0048939641109298,0.175877963516261,0.4916440094254097,13.0,0.3846153846153846,0.3846153846153846,0.7257352544748761,0.4598290598290597,21.0,0.0,0.0,,0.7174603174603172,552.0,0.2010869565217391,-0.0054347826086956,0.1657837239341529,0.4762882447665054,0.0212071778140293,0.0342577487765089,0.9004893964110929,1,1,1,0.0,2.787460474518415
Q96A57,120,0.1833333333333333,0.0333333333333333,0.2920260847422854,0.5334259259259259,,,,,,42.0,0.0238095238095238,0.0238095238095238,0.455705578273281,0.7603174603174605,,,,,,,0.35,,0,2,0,0.0,2.0791812460476247
Q96AG3,418,0.1555023923444976,-0.0023923444976076,0.1848273819047421,0.4995215311004783,,,,,,126.0,0.0555555555555555,-0.0238095238095238,0.3137900069522242,0.6443562610229273,,,,,,,0.3014354066985646,,0,6,0,0.0,2.621176281775035
Q96AG4,307,0.3322475570032573,0.0586319218241042,0.1235159656080686,0.4164676076728187,244.0,0.3852459016393442,0.0737704918032786,0.1195150945106909,0.382923497267759,21.0,0.0476190476190476,0.0476190476190476,0.9509264859515036,0.759259259259259,42.0,0.1666666666666666,-0.0238095238095238,0.2164883343747081,0.43994708994709,0.7947882736156352,0.0684039087947882,0.1368078175895765,1,1,1,0.0,2.4871383754771865
Q96BM9,186,0.2634408602150537,0.0053763440860215,0.1376904947663729,0.4722222222222232,,,,,,,,,,,,,,,,,,,0,0,0,0.0,2.2695129442179165
Q96D05,121,0.140495867768595,0.0413223140495867,0.2167240637418131,0.4876033057851233,,,,,,21.0,0.0476190476190476,0.0476190476190476,1.0,0.7962962962962962,,,,,,,0.1735537190082644,,0,1,0,0.0,2.0827853703164503
Q96DA6,116,0.2241379310344827,0.0862068965517241,0.1069957335753051,0.4746168582375479,,,,,,21.0,0.0476190476190476,0.0476190476190476,0.9509264859515038,0.6523809523809523,,,,,,,0.1810344827586207,,0,1,1,0.0,2.0644579892269186
Q96F15,307,0.2312703583061889,0.003257328990228,0.1449856544436002,0.4778863554107848,284.0,0.25,0.0035211267605633,0.1427660949109144,0.4498826291079813,21.0,0.0,0.0,,0.8375661375661377,,,,,,0.9250814332247556,0.0684039087947882,,1,1,1,0.0,2.4871383754771865
Q96FE5,620,0.1935483870967742,0.0161290322580645,0.2185306108008564,0.4959856630824366,38.0,0.3157894736842105,0.1052631578947368,0.220501423053154,0.3944444444444445,21.0,0.0,0.0,,0.7767195767195768,520.0,0.2019230769230769,0.0057692307692307,0.2199342163833425,0.4848717948717938,0.0612903225806451,0.0338709677419354,0.8387096774193549,1,1,1,0.0,2.792391689498254
Q96HA1,1249,0.1353082465972778,0.0456365092073658,0.209077016230385,0.461773863535274,,,,,,21.0,0.0,0.0,,0.7619047619047618,,,,,,,0.0168134507606084,,0,1,0,0.0176140912730184,3.096562438374136
Q96HS1,289,0.2491349480968858,0.0138408304498269,0.1740074052214107,0.4578623606305267,,,,,,23.0,0.0,0.0,,0.6884057971014496,260.0,0.273076923076923,0.0115384615384615,0.1689828830674238,0.4363675213675216,,0.0795847750865051,0.8996539792387543,0,1,1,0.0,2.460897842756548
Q96HY6,314,0.3598726114649681,-0.0414012738853503,0.2085875557062476,0.4111111111111113,286.0,0.3846153846153846,-0.0559440559440559,0.2020308324946714,0.3879564879564883,28.0,0.1071428571428571,0.1071428571428571,0.6624577310820552,0.6476190476190476,,,,,,0.910828025477707,0.0891719745222929,,1,1,0,0.0,2.496929648073215
Q96IX5,58,0.1724137931034483,0.1034482758620689,0.4051890178927513,0.4971264367816093,,,,,,23.0,0.0434782608695652,0.0434782608695652,0.9478726126806072,0.6405797101449274,,,,,,,0.396551724137931,,0,1,0,0.0,1.7634279935629371
Q96NI6,719,0.1808066759388039,0.0,0.2095407380607893,0.4813939112965539,169.0,0.1775147928994082,0.0236686390532544,0.2627210203371151,0.4024983563445099,21.0,0.0,0.0,,0.8708994708994711,512.0,0.189453125,-0.009765625,0.200847019106054,0.4849392361111096,0.235048678720445,0.0292072322670375,0.7121001390820584,1,1,1,0.0,2.8567288903828825
Q96P66,508,0.2125984251968504,-0.0236220472440944,0.2022315506643887,0.4972003499562564,270.0,0.362962962962963,-0.037037037037037,0.2030345933041886,0.3703703703703702,147.0,0.0068027210884353,-0.0068027210884353,0.9999999999999992,0.7214663643235067,91.0,0.0989010989010989,-0.0109890109890109,0.2261742919213216,0.5112332112332111,0.531496062992126,0.2893700787401574,0.1791338582677165,4,7,4,0.0,2.7058637122839198
Q96Q04,1460,0.2205479452054794,-0.047945205479452,0.2098265600392432,0.4367351598173486,,,,,,21.0,0.0,0.0,,0.7936507936507935,,,,,,,0.0143835616438356,,0,1,0,0.0554794520547945,3.164352855784437
Q96QA5,445,0.2584269662921348,-0.0292134831460674,0.1698366522217235,0.4775280898876404,,,,,,72.0,0.2083333333333333,-0.0138888888888888,0.1546443199978918,0.507716049382716,,,,,,,0.1617977528089887,,0,4,0,0.0,2.6483600109809315
Q96TA2,773,0.2457956015523932,0.0103492884864165,0.1649474729301331,0.4663648124191452,,,,,,21.0,0.0476190476190476,0.0476190476190476,1.0,0.7142857142857143,457.0,0.2713347921225383,-0.0087527352297593,0.1471219396882631,0.4645757354728935,,0.0271668822768434,0.5912031047865459,0,1,1,0.0,2.888179493918325
Q96TC7,470,0.2936170212765957,-0.0468085106382978,0.1911235548716179,0.444302600472813,435.0,0.3103448275862069,-0.057471264367816,0.1827618665676764,0.4322860791826314,23.0,0.0434782608695652,0.0434782608695652,0.5393634971653631,0.6236714975845411,12.0,0.1666666666666666,0.1666666666666666,0.3092783505154638,0.5361111111111111,0.925531914893617,0.0489361702127659,0.025531914893617,1,1,1,0.0,2.672097857935717
Q99075,208,0.2692307692307692,0.0576923076923076,0.2005617265732625,0.4697115384615376,24.0,0.375,0.0416666666666666,0.3455377289278133,0.3152777777777777,24.0,0.0,0.0,,0.8208333333333334,141.0,0.3191489361702128,0.0638297872340425,0.1931744456692069,0.4049645390070926,0.1153846153846153,0.1153846153846153,0.6778846153846154,1,1,1,0.0,2.318063334962761
Q99523,831,0.2178098676293622,-0.0276774969915764,0.1844774188887075,0.4677095868431601,53.0,0.2830188679245283,-0.0943396226415094,0.3801664151904832,0.4150943396226413,23.0,0.0,0.0,,0.8101449275362318,678.0,0.2256637168141592,-0.0339233038348082,0.1669081366340367,0.4592756473287445,0.0637785800240673,0.0276774969915764,0.8158844765342961,1,1,1,0.0,2.919601023784111
Q99527,375,0.1466666666666666,0.0133333333333333,0.206412001945821,0.5498370370370388,105.0,0.3142857142857143,0.1428571428571428,0.1792174080774028,0.446137566137566,144.0,0.0277777777777777,-0.0277777777777777,0.3336307499571039,0.678935185185185,126.0,0.1428571428571428,-0.0476190476190476,0.1810933162287525,0.4887125220458553,0.28,0.384,0.336,4,7,4,0.0,2.574031267727719
Q99720,223,0.1614349775784753,-0.0269058295964125,0.1971144492908779,0.514897857498754,193.0,0.1761658031088082,-0.0414507772020725,0.1831090370816568,0.4960852043753598,21.0,0.0,0.0,,0.73015873015873,9.0,0.2222222222222222,0.2222222222222222,0.8016244624940276,0.4160493827160493,0.8654708520179372,0.0941704035874439,0.0403587443946188,1,1,1,0.0,2.3483048630481607
Q99946,306,0.0849673202614379,0.0,0.1308249651157107,0.4870733478576625,223.0,0.0717488789237668,0.0,0.1345510629871429,0.4433482810164412,21.0,0.0,0.0,,0.7116402116402115,41.0,0.2439024390243902,0.0,0.1544856569088554,0.4392953929539296,0.7287581699346405,0.0686274509803921,0.1339869281045751,1,1,2,0.0,2.48572142648158
Q9BQS7,1158,0.2089810017271157,-0.0328151986183074,0.1725237765074827,0.4644885818460945,27.0,0.4074074074074074,0.2592592592592592,0.4461676037064867,0.3300411522633745,21.0,0.0,0.0,,0.8021164021164019,1087.0,0.2106715731370745,-0.0395584176632934,0.1601325822938625,0.4597873862823262,0.0233160621761658,0.0181347150259067,0.9386873920552676,1,1,1,0.0,3.0637085593914173
Q9BR39,696,0.2413793103448276,0.0086206896551724,0.1959556247320613,0.4212643678160923,674.0,0.2492581602373887,0.0089020771513353,0.1958622281485584,0.4090174744477421,21.0,0.0,0.0,,0.8142857142857143,,,,,,0.9683908045977012,0.0301724137931034,,1,1,0,0.0,2.842609239610562
Q9BRN9,247,0.1578947368421052,0.020242914979757,0.1921236206917964,0.5103013945119207,15.0,0.3333333333333333,0.0666666666666666,0.0350486046040122,0.3918518518518519,42.0,0.0476190476190476,0.0,1.0,0.6275132275132277,161.0,0.1801242236024844,0.0062111801242236,0.2114090564864502,0.466666666666667,0.0607287449392712,0.1700404858299595,0.6518218623481782,1,2,2,0.0,2.392696953259666
Q9BRQ8,373,0.1930294906166219,0.0160857908847185,0.1378860417584625,0.5029192731605593,,,,,,21.0,0.0476190476190476,-0.0476190476190476,0.5598394457579586,0.6571428571428571,,,,,,,0.0563002680965147,,0,1,0,0.0,2.571708831808688
Q9BSJ8,1104,0.2427536231884058,-0.0217391304347826,0.1781074420190174,0.4704810789049923,1059.0,0.2502360717658168,-0.0236071765816808,0.1767009302097437,0.4636554401426921,42.0,0.0238095238095238,-0.0238095238095238,0.9999999999999998,0.654232804232804,3.0,0.6666666666666666,0.6666666666666666,,0.3074074074074074,0.9592391304347826,0.0380434782608695,0.0027173913043478,2,2,1,0.0,3.04296907339318
Q9BTV4,400,0.2175,0.0025,0.1527188910232997,0.4941666666666662,,,,,,84.0,0.0357142857142857,0.0357142857142857,0.3451955915624494,0.685978835978836,315.0,0.2666666666666666,-0.0063492063492063,0.1492680858740801,0.4423280423280422,,0.21,0.7875,0,4,5,0.0,2.6020599913279625
Q9BUF7,120,0.175,0.025,0.1610835697989576,0.5113888888888889,40.0,0.375,0.075,0.1045057162836074,0.3452777777777777,21.0,0.0,0.0,,0.8439153439153437,33.0,0.1212121212121212,-0.0606060606060606,0.2153656768268737,0.4333333333333332,0.3333333333333333,0.175,0.275,1,1,1,0.0,2.0791812460476247
