UniProt_ID,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,FuzDrop_pLLPS,catGRANULE_score,PLAAC_NLLR,PScore_score,ESpritz_score,SEG_score,SaPS_score,PdPS_score,DeepPhase_score,PDL_score,RY_score,ParSe2_score,LLPhyScore_score,TMD_count,is_membrane_protein,label_all,label_mem,label_mem_bg,label_mem_fixed,label_mem_singlepass_bg,label_mem_multipass_bg
P59282,0.9359315141,0.6971724297,0.004166667,0.349,0.42966753,0.96,1.45083,-0.443,0.37,0.7,0.0823529411764705,0.0995632335543632,0.6268628835678101,0.56,0.9704601,0.0647058823529411,88.60050904164508,16.0,0,False,0,0,,0,,
P26232,0.9359056552,0.7209213492000001,0.0,0.597,0.25094736,0.35,0.296946,-0.228,0.67,0.04302203567681,0.0503672612801678,0.0525313317775726,0.2549216747283935,0.26,0.95041674,0.074501573976915,32.994706142687704,-1013.0,0,False,0,0,,0,,
P19338,0.935643248,0.9766970211,,0.859,0.9969306,0.99,2.49526,-0.004,7.99,0.5309859154929577,0.4267605633802817,0.9307319521903992,0.954753279685974,0.98,0.97716707,0.0478873239436619,229.4473964469495,550.0,0,False,1,0,,,,
A6H8Y1,0.9355072878,0.5622410928,0.0025,0.531,0.028651904,1.0,1.34688,-0.164,2.32,0.2568597560975609,0.0625,0.1097707152366638,0.4363320469856262,0.98,0.60252684,0.0689786585365853,150.39922519535654,-317.0,0,False,0,0,,0,,
Q96GQ7,0.9352784037,0.9713270435,0.0025,0.826,0.21714187,0.68,0.964789,-0.402,1.26,0.2663316582914573,0.1507537688442211,0.7146471738815308,0.8517749905586243,0.82,0.46439597,0.0891959798994974,4.0685418137687765,-571.0,0,False,0,0,,0,,
Q14011,0.9352058602,0.8994777690000001,0.1425,0.973,0.9968597,1.0,3.58024,0.058,10.76,0.6453488372093024,0.436046511627907,0.9232552647590636,0.9025538563728333,1.0,0.9871158,0.1802325581395348,235.4969952644374,280.0,0,False,1,0,,,,
O15075,0.9348917631,0.9687485633,0.005833333,0.756,0.8603462,0.46,0.917253,-0.016,2.76,0.0567567567567567,0.0635135135135135,0.761812150478363,0.7606774568557739,0.97,0.93075645,0.1,96.5992986647899,-340.0,0,False,0,0,,0,,
Q99880,0.9347868475,0.8368955754,0.0,0.561,0.9555626,0.71,0.0499539,-0.378,,0.9444444444444444,0.2301587301587301,0.4599557816982269,0.8098512887954712,0.59,0.98691815,0.1031746031746031,0.0,-94.0,0,False,0,0,,0,,
Q15059,0.9347300335,0.7116615134000001,,0.809,0.9387661,1.0,0.590249,-0.094,2.11,0.3760330578512397,0.3443526170798898,0.9108991622924804,0.9464654922485352,0.99,0.9810486,0.0647382920110192,81.89162905541738,-203.0,0,False,1,0,,,,
Q9UHX1,0.934630038,0.9569146237,0.0025,0.907,0.8323881,0.53,0.357796,-0.115,0.11,0.0447227191413237,0.148479427549195,0.3559260964393616,0.2171163260936737,0.39,0.97806644,0.0536672629695885,17.6419791272918,-369.0,0,False,0,0,,0,,
Q14241,0.9344499153,0.7505611413000001,0.001666667,0.866,0.12977529,1.0,1.17431,-0.2,2.19,0.6541353383458647,0.0676691729323308,0.8405588269233704,0.8162520527839661,0.88,0.630265,0.0952380952380952,79.13800749080684,-96.0,0,False,0,0,,0,,
A0A2R8Y4L2,0.9344200108,0.9552018855,,0.87,0.7251373,,,,,,,,,,,0.12,500.5358209537782,479.0,0,False,0,0,,0,,
O95478,0.9343730144,0.9502593348,0.000833333,0.558,0.1494435,0.59,0.99416,-0.4,-0.16,0.1692307692307692,0.05,0.052443616092205,0.2491873204708099,0.92,0.93598485,0.1076923076923077,4.63954484513308,-169.0,0,False,1,0,,,,
P55081,0.9342554291,0.9650417236,0.0025,0.751,0.71499765,0.98,0.706787,-0.365,0.82,0.8747152619589977,0.3758542141230068,0.8007057905197144,0.822628378868103,0.9,0.13028447,0.1252847380410023,12.233051231409029,-36.0,0,False,0,0,,0,,
Q96T58,0.9340515437,0.9374322729,,0.81,0.9409679,1.0,1.33925,0.102,3.23,0.4437772925764192,0.1730349344978166,0.9274575114250184,0.872186541557312,1.0,0.8425334,0.0903384279475982,577.4337901260427,-928.0,0,False,0,0,,0,,
P46087,0.9340445495,0.9735972675,0.0125,0.933,0.82194453,0.99,1.32536,-0.121,1.71,0.3891625615763547,0.1342364532019704,0.9303451776504515,0.8573575019836426,0.97,0.52032185,0.0812807881773399,43.3156018372257,-104.0,0,False,0,0,,0,,
Q7L014,0.9335194009,0.9619227434,0.01,0.881,0.70010567,0.57,1.53514,-0.29,0.91,0.2424830261881668,0.2453928225024248,0.8441314697265625,0.8243056535720825,0.87,0.974724,0.1202715809893307,19.562419476446745,-501.0,0,False,0,0,,0,,
Q5TEZ5,0.9332686908,,0.0,0.235,0.28031716,0.26,-0.194,-0.384,2.27,0.0,0.0972644376899696,0.0590604729950428,0.6359742879867554,0.86,0.2904743,0.0790273556231003,0.0,-389.0,0,False,0,0,,0,,
Q9UNX3,0.9331127914,0.9588879121,0.001666667,0.765,0.98300725,0.57,0.796207,-0.361,-0.31,0.3655172413793103,0.1034482758620689,0.7696871161460876,0.754168689250946,0.62,0.97826904,0.1517241379310344,0.0,-56.0,0,False,0,0,,0,,
Q9GZR2,0.9330813966,0.9687555647,0.0125,0.633,0.22927766,0.82,0.883438,-0.347,0.97,0.3838862559241706,0.1137440758293838,0.1812388449907302,0.8074213862419128,0.89,0.33222467,0.0734597156398104,6.969962071364036,-110.0,0,False,0,0,,0,,
P57076,0.9330700532,0.6648021385,,0.381,0.8325092,0.19,0.494769,-0.43,-1.09,0.0344827586206896,0.0,0.2001094371080398,0.3860783874988556,0.2,0.9110875,0.0862068965517241,4.949667065652325,-231.0,0,False,0,0,,0,,
P49756,0.9329453889,0.9490056491,0.000833333,0.734,0.8189968,1.0,1.00636,-0.118,3.92,0.4578884934756821,0.4068801897983393,0.7370941638946533,0.9183903932571412,0.89,0.9539324,0.1470937129300118,35.884148124959694,-470.0,0,False,0,0,,0,,
P23396,0.9326302319,0.9625649817,0.0,0.784,0.9624386,0.21,0.470118,-0.471,-0.16,0.1728395061728395,0.0,0.4938855767250061,0.5887519121170044,0.11,0.9721202,0.0987654320987654,0.0,-230.0,0,False,1,0,,,,
O75822,0.9326295091,0.964857518,0.004166667,0.69,0.8209469,0.97,1.28047,-0.52,3.09,0.5232558139534884,0.5,0.7057785987854004,0.8778811693191528,0.98,0.17862779,0.0620155038759689,26.512439192070683,3.0,0,False,0,0,,0,,
Q92922,0.9326036552,0.5802656644,0.0175,0.942,0.66956556,0.99,0.999632,0.321,4.22,0.0542986425339366,0.2497737556561086,0.902582824230194,0.7921623587608337,0.99,0.9609936,0.0705882352941176,119.31278775361102,-200.0,0,False,0,0,,0,,
P62829,0.9325277082,0.9824843994,0.001666667,0.749,0.96950424,0.22,1.35561,-0.326,-0.41,0.0,0.0571428571428571,0.5170282125473022,0.4469505846500397,0.12,0.98043174,0.1,4.205482686173304,-95.0,0,False,0,0,,0,,
Q5BKZ1,0.9324631251,0.9526701025,0.0625,0.926,0.9856677,1.0,2.18828,0.177,7.61,0.1683848797250859,0.2371134020618556,0.9327079653739928,0.956050992012024,1.0,0.6151283,0.1116838487972508,527.0505914608383,514.0,0,False,0,0,,0,,
Q9Y3C1,0.9324588607,0.941308211,0.000833333,0.487,0.9653351,0.48,0.190308,-0.382,-0.39,0.1853932584269663,0.0898876404494382,0.7343934178352356,0.7033689618110657,0.92,0.09824027,0.1685393258426966,0.2825818044533165,-162.0,0,False,0,0,,0,,
Q5T3I0,0.9322556077,0.9442728419,0.0,0.777,0.18263103,1.0,1.91898,-0.362,-0.36,0.547085201793722,0.1771300448430493,0.7118354439735413,0.7547473311424255,0.83,0.38366386,0.0919282511210762,24.690770559528275,51.0,0,False,0,0,,0,,
O00257,0.9319493431,0.9745078792,0.0075,0.912,0.15655151,1.0,1.06133,-0.061,1.97,0.0,0.2285714285714285,0.8486951589584351,0.8570560216903687,0.86,0.79025924,0.0785714285714285,52.59205189535216,-196.0,0,False,1,0,,,,
P14317,0.9319172298,0.7934888416,0.0175,0.725,0.8642071,1.0,1.41857,-0.382,4.71,0.3559670781893004,0.2139917695473251,0.8009263277053833,0.8313612937927246,1.0,0.8330414,0.0905349794238683,85.98320490788714,33.0,0,False,0,0,,0,,
Q32P51,0.9318353426,0.946457449,,0.984,0.9980749,0.96,3.66695,0.38,14.67,0.1625,0.33125,0.9398741722106934,0.9266913533210754,,0.9879494,0.10625,519.2330871586746,430.0,0,False,1,0,,,,
P11137,0.9313579703,0.6953995295000001,0.01,0.816,0.60984415,1.0,1.09124,-0.131,3.41,0.782703886152162,0.1100164203612479,0.8822845220565796,0.860872745513916,0.99,0.737132,0.0514504652435686,199.98704461819688,-179.0,0,False,0,0,,0,,
P31689,0.9309750831,0.8973696051000001,0.0,0.889,0.99129736,0.32,1.59049,-0.295,0.72,0.1158690176322418,0.1032745591939546,0.8359858393669128,0.9187051653862,0.87,0.9852276,0.0906801007556675,42.15006639136404,-95.0,0,False,1,0,,,,
Q96IZ7,0.9307885323,0.8099387427,0.010833333,0.536,0.7294785,1.0,1.04869,-0.211,2.91,0.994011976047904,0.5838323353293413,0.8575454950332642,0.889339804649353,0.88,0.5507635,0.1886227544910179,2.1421016647496125,-104.0,0,False,0,0,,0,,
Q05193,0.9306726633,0.9627974194,0.0,0.881,0.94314146,0.49,0.781489,0.056,5.09,0.0810185185185185,0.09375,0.8853386044502258,0.879614531993866,0.99,0.98392963,0.09375,46.22601407481784,-637.0,0,False,0,0,,0,,
P42696,0.9305088719,0.963289623,0.005833333,0.808,0.5422228,0.97,1.43027,-0.296,1.45,0.3558139534883721,0.1162790697674418,0.7358283996582031,0.8505072593688965,0.87,0.29974747,0.0883720930232558,25.89253683632229,-94.0,0,False,0,0,,0,,
O60282,0.9303090676,0.8387549726,0.0,0.629,0.51132286,0.81,0.849608,-0.161,1.05,0.0459770114942528,0.0940438871473354,0.0534745380282402,0.3096830248832702,0.9,0.97951746,0.0794148380355277,55.45088054946721,-737.0,0,False,0,0,,0,,
Q13823,0.9300902953,0.9388530454,0.0075,0.936,0.7928535,0.83,1.12986,-0.133,0.66,0.2489740082079343,0.1108071135430916,0.4375738203525543,0.8985733985900879,0.85,0.34283283,0.0902872777017783,12.015272369437744,-321.0,0,False,1,0,,,,
Q7Z6E9,0.930086988,0.9842809812,0.008333333,0.834,0.97141045,1.0,1.74352,0.058,4.69,0.5959821428571429,0.2762276785714285,0.912837028503418,0.9011510014533995,0.88,0.8039724,0.0993303571428571,396.4004443976813,213.0,0,False,1,0,,,,
P36543,0.929790163,0.8404081753,0.0,0.552,0.2999114,0.11,-0.112976,-0.42,-0.41,0.0,0.2389380530973451,0.0518320016562938,0.3906577825546264,0.11,0.9598858,0.0929203539823008,0.0149143047375908,-199.0,0,False,0,0,,0,,
P08238,0.9294503277,0.9841407165,0.0,0.833,0.9937829,0.38,0.83747,-0.3,0.66,0.0441988950276243,0.149171270718232,0.8935530781745911,0.9549738764762878,0.9,0.98520875,0.0773480662983425,23.56882148767742,-588.0,0,False,1,0,,,,
Q5T8P6,0.9292780552,0.9508990719,0.04,0.928,0.72426105,0.99,0.884369,-0.067,3.38,0.0427010923535253,0.2711022840119166,0.8021007776260376,0.9249763488769532,0.98,0.94187266,0.1012909632571996,91.4971023594367,-270.0,0,False,0,0,,0,,
Q5SSJ5,0.9286855528,0.8741917397000001,0.02,0.895,0.94531757,1.0,0.943487,-0.31,2.59,0.3725135623869801,0.2079566003616636,0.8626765012741089,0.9612138867378236,0.87,0.91445935,0.0741410488245931,6.376982206076447,-95.0,0,False,0,0,,0,,
Q8TDN6,0.9285826504,0.9501842217,0.0,0.688,0.30316556,0.37,0.241847,-0.335,-1.06,0.2436260623229461,0.0198300283286118,0.0545691475272178,0.2216765135526657,0.77,0.095917344,0.1019830028328611,0.0,-269.0,0,False,0,0,,0,,
P12882,0.9282877254,0.8856723136,0.0,0.607,0.88054484,0.7,0.983215,-0.282,0.07,0.0350696235172769,0.0995358432181536,0.8002763986587524,0.8013690710067749,0.9,0.9862527,0.074780814853017,12.07381701504428,-1606.0,0,False,0,0,,0,,
Q86WX3,0.9280432128,0.9700005922,0.003333333,0.34,0.872913,0.37,0.096853,-0.435,,1.0,0.125,0.5333288311958313,0.5181083679199219,0.81,0.06255658,0.1397058823529411,0.0,-73.0,0,False,0,0,,0,,
Q9HCG8,0.9279545795,0.922415493,0.01,0.616,0.48659354,0.97,1.13236,-0.215,2.03,0.3138766519823788,0.1751101321585903,0.7420234680175781,0.8475653529167175,0.89,0.9067692,0.1167400881057268,120.61657497086676,-537.0,0,False,0,0,,0,,
Q96E11,0.9279202812,0.7436839837,0.0,0.173,0.042140685,0.18,-0.216037,-0.288,0.15,0.0,0.0343511450381679,0.0522799678146839,0.2074891626834869,0.03,0.044176195,0.0725190839694656,0.0,-262.0,0,False,0,0,,0,,
Q9UDY2,0.9279060086,0.9367008172,,0.965,0.9972922,1.0,1.49749,-0.18,2.43,0.1789915966386554,0.0957983193277311,0.9446396827697754,0.9597799181938172,0.99,0.9558465,0.126890756302521,154.06340781529224,-448.0,0,False,1,0,,,,
Q9H0G5,0.9275452031,0.9770501443,0.000833333,0.543,0.7994223,1.0,1.36821,-0.261,0.47,1.0,0.2311827956989247,0.8406365513801575,0.7350934147834778,0.87,0.37532282,0.1362007168458781,8.980059289136694,-150.0,0,False,0,0,,0,,
O00267,0.9275300248,0.9654203406,0.03,0.972,0.88386697,0.95,1.56873,0.336,4.94,0.0818767249310027,0.1113155473781048,0.9455417394638062,0.856995701789856,1.0,0.9699442,0.092916283348666,484.1382163572501,200.0,0,False,1,0,,,,
P08708,0.9273571708,0.9598811489,0.0,0.441,0.97967833,0.16,-0.0712553,-0.562,,0.2518518518518518,0.0,0.4400605261325836,0.8970975875854492,0.02,0.96838343,0.1259259259259259,1.6308850144218048,-142.0,0,False,0,0,,0,,
Q9Y3B7,0.9272936563,0.9719434335,0.000833333,0.589,0.26421714,0.18,0.31552,-0.443,-1.14,0.0833333333333333,0.0729166666666666,0.2566322982311249,0.2142136842012405,0.01,0.35983214,0.0833333333333333,0.0,-136.0,0,False,0,0,,0,,
Q96CT7,0.9272839195,0.8900425142,0.0025,0.457,0.898507,0.93,-0.115312,-0.348,-0.09,1.0,0.210762331838565,0.3170987367630005,0.6553013920783997,0.87,0.93231356,0.116591928251121,0.0,-168.0,0,False,0,0,,0,,
P0DMV8,0.9272627685,0.9862554048,0.003333333,0.805,0.9985092,0.39,1.29648,-0.271,1.36,0.0577223088923556,0.0748829953198128,0.7300615310668945,0.9237915873527528,0.91,0.98558515,0.0717628705148206,83.83896287162874,-439.0,0,False,1,0,,,,
Q8TEW0,0.9270995136,0.7167937542,0.064166667,0.919,0.98481524,1.0,1.68339,0.105,2.22,0.3089970501474926,0.1482300884955752,0.9438139200210572,0.957928478717804,0.96,0.93769264,0.1010324483775811,307.4590944867774,-190.0,0,False,0,0,,0,,
P49588,0.9268456367,0.9385910608,0.0,0.79,0.7853069,0.2,1.10919,-0.239,1.22,0.0,0.0175619834710743,0.0485419258475303,0.6843513250350952,0.07,0.34262797,0.0774793388429752,90.00421259393607,-837.0,0,False,0,0,,0,,
Q9UKL0,0.9268185029,0.848148439,0.018333333,0.888,0.5987276,0.98,0.718924,0.095,1.93,0.2371134020618556,0.2061855670103092,0.7739337682723999,0.6521400809288025,1.0,0.86830395,0.0701030927835051,45.91024923372866,-68.0,0,False,0,0,,0,,
Q9UGY1,0.9264577268,0.9019415083,0.000833333,0.554,0.76506376,0.98,0.404629,-0.426,0.51,1.0,0.215962441314554,0.6795141100883484,0.7735081911087036,0.86,0.073229715,0.1549295774647887,2.4958623754397413,-136.0,0,False,0,0,,0,,
Q9BQ39,0.926418965,0.9142332397,0.011666667,0.837,0.57856417,0.53,1.2536,0.122,3.52,0.1791044776119403,0.1370420624151967,0.859283447265625,0.8659180402755737,0.93,0.8222857,0.1044776119402985,107.28965736078742,-207.0,0,False,0,0,,0,,
Q9BQ61,0.9263396312,0.9618556454,,0.532,0.7382051,1.0,2.36302,-0.19,1.7,1.0,0.4261363636363636,0.9171726107597352,0.9373666644096376,0.98,0.078308836,0.0852272727272727,68.43599187214419,166.0,0,False,0,0,,0,,
Q08170,0.9263254661,0.9370257265,0.009166667,0.766,0.9784287,1.0,2.33401,-0.145,2.72,0.5263157894736842,0.6032388663967612,0.8522575497627258,0.9072893261909484,0.87,0.9714263,0.2246963562753036,64.47627315054993,120.0,0,False,0,0,,0,,
Q14692,0.9261529928,0.9440494597,0.001666667,0.681,0.3518345,0.83,1.41692,-0.256,0.78,0.296411856474259,0.188767550702028,0.0765712112188339,0.5017746686935425,0.95,0.25271052,0.0772230889235569,29.91812735614173,-413.0,0,False,0,0,,0,,
P35221,0.926112825,0.9439718389,0.0,0.832,0.79732805,0.23,0.460529,-0.076,-0.07,0.043046357615894,0.0397350993377483,0.6174953579902649,0.7490535974502563,0.74,0.96923625,0.0706401766004415,12.440236482645526,-875.0,0,False,0,0,,0,,
Q9H361,0.9259937093,0.9446968947,0.0575,0.858,0.933627,0.4,0.683656,0.064,1.4,0.0,0.0364500792393026,0.6225355863571167,0.844931960105896,0.83,0.987745,0.0998415213946117,8.219389164965659,-296.0,0,False,0,0,,0,,
P0DMV9,0.9259789288,0.9862554048,0.003333333,0.716,0.44154924,0.39,1.29648,-0.271,1.36,0.0577223088923556,0.0748829953198128,0.0744294598698616,0.1687297523021698,0.91,0.98558515,0.0717628705148206,83.83896287162874,-439.0,0,False,0,0,,0,,
P62249,0.9259184194,0.9636983802,0.0,0.71,0.86231863,0.13,0.518112,-0.508,0.39,0.136986301369863,0.0,0.431598037481308,0.8335917592048645,0.04,0.97618675,0.1506849315068493,0.0,-153.0,0,False,0,0,,0,,
P62753,0.9259164945,0.9805080415,0.000833333,0.838,0.9762661,0.69,0.805338,-0.423,0.18,0.2128514056224899,0.1405622489959839,0.8726701736450195,0.8431590795516968,0.9,0.9837976,0.1485943775100401,1.5569050442143435,-195.0,0,False,1,0,,,,
Q9UM54,0.9258116921,0.7547468781000001,0.0,0.831,0.8528535,0.46,1.01986,-0.104,1.24,0.0,0.0695517774343122,0.3959891200065613,0.786818265914917,0.85,0.97816235,0.098145285935085,27.08136481608145,-1104.0,0,False,0,0,,0,,
P07951,0.9255996081,0.7172769647,0.0,0.688,0.80613154,0.62,-0.071386,-0.768,-2.0,1.0,0.3450704225352112,0.6338737607002258,0.7553701400756836,0.87,0.98412955,0.0704225352112676,0.0,-96.0,0,False,0,0,,0,,
P35580,0.9255545466,0.9493962136,0.0,0.775,0.5330147,0.87,0.990909,-0.263,2.11,0.3815789473684211,0.1553643724696356,0.296926200389862,0.7041953206062317,0.83,0.9838435,0.0845141700404858,13.701655327801962,-1657.0,0,False,0,0,,0,,
Q14966,0.9254945398,0.9540289273,0.0025,0.8,0.7951803,1.0,1.25852,0.065,3.26,0.256319514661274,0.0935288169868554,0.932545840740204,0.8688434362411499,0.97,0.7443456,0.0662285136501516,175.46921605242883,-215.0,0,False,0,0,,0,,
Q9GZR7,0.9254321674,0.9583933567,0.000833333,0.891,0.8394631,0.88,0.581412,-0.349,0.94,0.1909196740395809,0.1071012805587892,0.3755904734134674,0.8397833108901978,0.95,0.28286842,0.0675203725261932,2.159180538136411,-623.0,0,False,1,0,,,,
Q96M91,0.9252272034,0.6778126592,0.000833333,0.38,0.1895405,0.9,0.310733,-0.362,0.25,0.0622568093385214,0.1459143968871595,0.0601191110908985,0.2793672382831573,0.75,0.059042446,0.1108949416342412,0.0,-529.0,0,False,0,0,,0,,
Q9P2W1,0.9250886359,0.8574635088,0.0,0.312,0.62184894,0.16,0.217768,-0.302,-1.87,0.2304147465437788,0.0506912442396313,0.4534319341182709,0.3419272601604461,0.27,0.5286894,0.1013824884792626,3.374760041320485,-139.0,0,False,0,0,,0,,
Q8IZT9,0.9249527075,0.7207939924,0.001666667,0.155,0.011741611,0.98,0.40824,-0.654,1.28,0.993975903614458,0.2228915662650602,0.0685800090432167,0.1562661081552505,0.9,0.15580302,0.072289156626506,0.0,-3.0,0,False,0,0,,0,,
Q9UL16,0.9248537685,0.7080545339000001,0.0025,0.397,0.3922009,0.93,0.270548,-0.377,0.82,0.2268602540834845,0.1996370235934664,0.0734452754259109,0.1368440240621566,0.81,0.12962179,0.1234119782214156,2.2519343762479,-457.0,0,False,0,0,,0,,
Q8TDR0,0.9248418028,0.5823242819000001,0.010833333,0.749,0.27666527,0.99,1.31509,-0.28,0.93,0.4992764109985528,0.1895803183791606,0.2134197056293487,0.3783501088619232,0.85,0.6302476,0.0984081041968162,30.429654238927903,-307.0,0,False,0,0,,0,,
Q15831,0.9246708911,0.9640005307,0.0025,0.742,0.3017918,0.3,0.6486,-0.292,2.13,0.0969976905311778,0.1131639722863741,0.4590618014335632,0.642330527305603,0.97,0.47334868,0.0946882217090069,7.018007603043465,-266.0,0,False,0,0,,0,,
P39019,0.9246089617,0.9450537578,0.000833333,0.779,0.9746809,0.24,0.890642,-0.205,0.26,0.3586206896551724,0.0,0.6699281930923462,0.480367362499237,0.27,0.98311675,0.1103448275862069,16.69703497657393,-32.0,0,False,0,0,,0,,
O43390,0.9245948148,0.9403517916,0.08,0.976,0.99636906,0.76,2.25882,0.284,10.17,0.1943127962085308,0.2685624012638231,0.94803649187088,0.9221208691596984,0.99,0.985329,0.1406003159557662,257.6168130483682,240.0,0,False,0,0,,0,,
P06899,0.9245881821,0.8368955754,0.0,0.466,0.9531412,0.61,0.16801,-0.377,,0.873015873015873,0.2539682539682539,0.4794658720493316,0.8059059977531433,0.59,0.9868966,0.1031746031746031,0.0,-101.0,0,False,0,0,,0,,
Q92878,0.9239642606,0.8528559793,0.0,0.718,0.5058906,0.25,0.969673,-0.36,-0.15,0.0,0.0350609756097561,0.05076614767313,0.2831446528434753,0.74,0.8748681,0.0823170731707317,8.130813015807124,-1348.0,0,False,1,0,,,,
A0AV96,0.9239488351,0.9280471369,0.003333333,0.677,0.6040167,0.71,0.76615,-0.02,3.26,0.0455311973018549,0.1770657672849915,0.3290008902549743,0.2571427822113037,0.61,0.959983,0.1163575042158516,80.4199964694829,-273.0,0,False,0,0,,0,,
O00541,0.923838765,0.9566217457,0.001666667,0.805,0.6225585,0.65,0.623263,-0.323,1.05,0.1717687074829932,0.1649659863945578,0.185086041688919,0.7742878198623657,0.88,0.35459998,0.1122448979591836,2.817029757294611,-444.0,0,False,1,0,,,,
Q13242,0.9238060115,0.9055481628,0.015,0.86,0.9807092,0.82,1.80368,-0.238,3.04,0.167420814479638,0.1945701357466063,0.8649741411209106,0.948163628578186,0.76,0.98593163,0.2126696832579185,88.31509707432295,-14.0,0,False,0,0,,0,,
Q9NQR1,0.9235124883,0.7457222393,0.000833333,0.489,0.1068121,0.83,0.963613,-0.265,1.73,0.0,0.1221374045801526,0.0508815757930278,0.65830397605896,0.87,0.48012984,0.1170483460559796,31.774247593895915,-119.0,0,False,0,0,,0,,
Q6UB99,0.9234668076,0.6292319969,0.0025,0.599,0.055472404,1.0,1.69935,-0.134,2.37,0.7634247089748404,0.2365752910251596,0.3887525200843811,0.7778401970863342,0.86,0.7358974,0.0807360120165227,169.72657181775554,-626.0,0,False,0,0,,0,,
Q96I25,0.9234252568,0.9599705874,0.025,0.91,0.7907295,0.98,1.04023,-0.181,1.52,0.5586034912718204,0.1221945137157107,0.9029114842414856,0.8478564023971558,0.98,0.8672067,0.1047381546134663,32.50268194104288,-134.0,0,False,0,0,,0,,
P00568,0.9230885533,0.9534057815,0.0,0.289,0.90998346,0.23,0.761608,-0.478,-0.21,0.0,0.0,0.39888796210289,0.7979480028152466,0.01,0.97639865,0.0979381443298969,22.09713015683871,-124.0,0,False,0,0,,0,,
Q13206,0.9230023463,0.9544208052,0.001666667,0.754,0.56025445,0.54,0.916991,-0.372,1.42,0.3611428571428571,0.1188571428571428,0.6937171220779419,0.866081714630127,0.87,0.36913154,0.0857142857142857,4.922703104776083,-626.0,0,False,0,0,,0,,
P38117,0.9227820571,0.7132119471,0.0,0.617,0.60409427,0.13,-0.0497088,-0.533,0.14,0.0,0.1176470588235294,0.1015435457229614,0.340637058019638,0.08,0.54059494,0.0666666666666666,1.459831073807123,-273.0,0,False,0,0,,0,,
P14618,0.9227336525,0.9600651832,0.0,0.926,0.9939307,0.17,0.541831,-0.351,0.12,0.0,0.0,0.6284633278846741,0.6518495678901672,0.01,0.85582775,0.0753295668549905,23.230890878986777,-546.0,0,False,1,0,,,,
P22090,0.9226944303,0.9169648452,0.0,0.374,0.8996485,0.14,0.872167,-0.274,-0.47,0.0,0.0,0.1560462415218353,0.4318755269050598,0.05,0.9744061,0.1026615969581749,8.462525745448577,-253.0,0,False,0,0,,0,,
