UniProt_ID,Protein_Name,Gene_Names,MLO_Types,Source,is_membrane,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,PSPire_includes_IDRs,PSPspredict_PDL,PSPspredict_catGRANULE,PSPspredict_PLAAC,PSPspredict_PScore,PSPspredict_ESpritz_DisProt,PSPspredict_SEG,PSPspredict_DeepPhase,PSPspredict_SaPS_10fea,PSPspredict_PdPS_10fea,PSPspredict_Psphunter,PSPspredict_PSPire
P25490,Transcriptional repressor protein YY1,YY1 INO80S,Transcriptional condensate,PhasePDB,False,0.7538581093000001,0.8901502747000001,0.009166667,0.957,0.7309974,Yes,0.8074874,0.986110429447852,0.693539617418812,0.870352250489236,4.9079754601227e-05,0.936490797546012,0.505077633235417,0.96161963190184,0.932319018404907,0.957,0.740139067173004
P51114,RNA-binding protein FXR1,FXR1,FXR1 network; Nuclear pore complex; Stress granule,PhasePDB,False,0.9045377317,0.9366145183,0.040833333,0.919,0.99129117,Yes,0.9586184,0.953521472392638,0.544758044585042,0.877419004131332,0.827680981595092,0.645938650306748,0.644313890054553,0.954846625766871,0.985521472392638,0.919,0.996116518974304
P51608,Methyl-CpG-binding protein 2,MECP2,Heterochromatin; Nucleolus,PhasePDB,False,0.9119822571,0.9493116866,,0.955,0.9460454,Yes,0.8261783,0.963926380368098,0.275072907913597,0.676125244618395,0.960638036809816,0.960687116564417,0.659672681493915,0.968245398773006,0.996269938650306,0.955,0.981540083885192
P54132,RecQ-like DNA helicase BLM,BLM RECQ2 RECQL3,Assemblysome; PML nuclear body; Stress granule,PhasePDB,False,0.8569382975000001,0.8192658615,0.001666667,0.786,0.5370062,Yes,0.43320772,0.872441717791411,0.593939993079926,0.68020221787345,0.643582822085889,0.680785276073619,0.77247167436005,0.977325153374233,0.881865030674846,0.786,0.514248490333557
P61978,Heterogeneous nuclear ribonucleoprotein K,HNRNPK HNRPK,Nuclear stress body; Paraspeckle; Stress granule,PhasePDB,False,0.8828861686,0.9296107377,0.0525,0.964,0.9958849,Yes,0.98197895,0.978650306748466,0.884583065592407,0.978201782996303,0.665865030674846,0.926233128834355,0.392110784725136,0.987582822085889,0.992539877300613,0.964,0.996350288391113
P62805,Histone H4,H4C1 H4/A H4FA HIST1H4A,Inclusion body,PhasePDB,False,0.8963928889,0.958051505,0.000833333,0.764,0.98304826,No,0.985873,0.981496932515337,0.03118975829173,,0.942723926380368,0.846871165644171,0.236760386067981,0.56642944785276,0.905865030674846,0.764,0.695562720298767
P83916,Chromobox protein homolog 1,CBX1 CBX,Heterochromatin,LLPSDB+PhasePDB,False,0.7879217511000001,0.7914752182,0.003333333,0.916,0.9813865,Yes,0.9845071,0.787484662576687,0.005486629430082,0.058436616655794,0.960638036809816,0.920883435582822,0.841544271926143,0.971042944785276,0.97521472392638,0.916,0.986994743347168
Q01085,Nucleolysin TIAR,TIAL1,Stress granule,LLPSDB+PhasePDB,False,0.8043891772,0.8920983345,,0.977,0.9895754,Yes,0.98630905,0.881374233128834,0.990015323019129,0.975592520113068,0.667975460122699,0.475337423312883,0.805371380612673,0.990723926380368,0.954453987730061,0.977,0.990497469902038
Q07157,Tight junction protein 1,TJP1 ZO1,,PhasePDB,False,0.909714748,0.4981680621,,0.975,0.9968437,Yes,0.96402556,0.943705521472392,0.928228955563244,0.817895194607523,0.877546012269938,0.610208588957055,0.843306756189676,0.997104294478527,0.982674846625766,0.975,0.997873306274414
Q14596,Next to BRCA1 gene 1 protein,NBR1 1A13B KIAA0049 M17S2,p62 cluster,PhasePDB,False,0.5956197877,0.6838004671,0.000833333,0.527,0.298528,Yes,0.39555892,0.63882208588957,0.619445405565716,0.7573929115025,4.9079754601227e-05,0.498699386503067,0.89542593369702,0.178846625766871,0.949742331288343,0.527,0.952046513557434
Q14781,Chromobox protein homolog 2,CBX2,Heterochromatin; Nuclear body; Polycomb body,LLPSDB+PhasePDB,False,0.8311087818,0.7328262308,,0.908,0.7094682,Yes,0.7585295,0.871263803680981,0.902278681231773,0.74342248314851,0.898895705521472,0.805693251533742,0.726647083508183,0.991754601226993,0.785865030674846,0.908,0.973938822746276
Q15532,Protein SSXT,SS18 SSXT SYT,,PhasePDB,False,0.7751268203,0.3524772431,0.018333333,0.831,0.86507666,Yes,0.9753811,0.990969325153374,0.999258563590529,0.984290063057186,0.892760736196319,0.981889570552147,0.031472933277381,0.945276073619632,0.81163190184049,0.831,0.861548602581024
Q15561,Transcriptional enhancer factor TEF-3,TEAD4 RTEF1 TCF13L1 TEF3,Transcriptional condensate,PhasePDB,False,0.656870308,0.5601346584,0.005833333,0.437,0.8787389,Yes,0.9622431,0.568294478527607,0.872176363007266,0.772776690584909,0.703509202453987,0.645644171779141,0.103650860260176,0.673374233128834,0.648981595092024,0.437,0.984187245368957
Q16198,,EWS-Fli1,enhancer condensate; Transcriptional condensate,PhasePDB,False,,,,,,,,,,,,,,,,,
Q16637,Survival motor neuron protein,SMN1 SMN SMNT,Cajal body; Gems; Neuronal granule,PhasePDB,False,0.4943715006,0.8736749721,,0.976,0.9690921,Yes,0.55337006,0.815018404907975,0.777865651722603,0.785007610350076,0.810208588957055,0.968441717791411,,0.938699386503067,0.92961963190184,0.976,0.977174282073974
Q86U44,N(6)-adenosine-methyltransferase catalytic subunit METTL3,METTL3 MTA70,Nuclear speckle; Nucleolus,PhasePDB,False,0.7794453524,0.8785670915,0.000833333,0.783,0.9627371,Yes,0.4308169,0.587680981595092,0.22228263555929,0.438736681887366,0.683877300613496,0.355730061349693,,0.720245398773006,0.802061349693251,0.783,0.977434277534484
Q8IYB3,Serine/arginine repetitive matrix protein 1,SRRM1 SRM160,Nuclear speckle,PhasePDB,False,0.8963981441000001,0.9597381653,0.005,0.76,0.9853004,Yes,0.9375258,0.870773006134969,0.905392714151549,0.9705914329202,0.941398773006135,0.993030674846625,0.998153587914393,0.979042944785276,0.98679754601227,0.76,0.993907630443573
Q8NFD5,AT-rich interactive domain-containing protein 1B,ARID1B BAF250B DAN15 KIAA1235 OSA2,,PhasePDB,False,0.8473046341,0.5523305874000001,0.013333333,0.845,0.6186096,Yes,0.9659823,0.988171779141104,0.99822055261727,0.997390737116764,0.837349693251533,0.943165644171779,0.724800671422576,0.994061349693251,0.911950920245398,0.845,0.427336692810058
Q99700,Ataxin-2,ATXN2 ATX2 SCA2 TNRC13,Neuronal granule; P-body; RNP granules; Stress granule,PhasePDB,False,0.7804610756,0.942575733,,0.959,0.9757239,Yes,0.893043,0.857472392638036,0.997034254362117,0.993313763861709,0.895018404907975,0.948711656441717,0.049181703734788,0.989595092024539,0.945472392638036,0.959,0.993058979511261
Q9BYB0,SH3 and multiple ankyrin repeat domains protein 3,SHANK3 KIAA1650 PROSAP2 PSAP2,Postsynaptic density,PhasePDB,False,0.8189816510000001,0.4368824941,0.0025,0.82,0.8640445,Yes,0.8592479,0.965104294478527,0.870001482872819,0.92503805175038,0.909398773006134,0.885693251533742,,0.980515337423312,0.821447852760736,0.82,0.983045101165771
Q9NR30,Nucleolar RNA helicase 2,DDX21,Nuclear speckle; Nucleolus; RNA-helicase condensates,PhasePDB,False,0.9551248805,0.9696308583,0.016666667,0.944,0.9706044,Yes,0.71609163,0.972564417177914,0.930403835697691,0.983257229832572,0.836171779141104,0.803386503067484,0.969450272765421,0.995730061349693,0.956564417177914,0.944,0.992060005664825
Q9UER7,Death domain-associated protein 6,DAXX BING2 DAP6,Nuclear speckle; p62 cluster; PML nuclear body,LLPSDB+PhasePDB,False,0.7491195792,0.7196256646,0.008333333,0.941,0.93534815,Yes,0.42875233,0.756466257668711,0.639414759527457,0.798978038704066,0.904736196319018,0.882503067484662,0.991355434326479,0.975018404907975,0.998723926380368,0.941,0.979690253734588
Q9UKV8,Protein argonaute-2,AGO2 EIF2C2,miRISC; P-body; Stress granule,PhasePDB,False,0.8899840353,0.8712181623,0.000833333,0.935,0.9759515,Yes,0.9820009,0.635386503067484,0.607038702980574,0.51549249836921,4.9079754601227e-05,0.22120245398773,0.406294586655476,0.65840490797546,0.968687116564417,0.935,0.994432270526886
Q9Y6M1,Insulin-like growth factor 2 mRNA-binding protein 2,IGF2BP2 IMP2 VICKZ2,Stress granule,PhasePDB,False,0.9021922656,0.9217406467,,0.882,0.9100335,Yes,0.9822015,0.835141104294478,0.897385200929267,0.68020221787345,0.555926380368098,0.481521472392638,0.457742341586235,0.908220858895705,0.962552147239263,0.882,0.941001713275909
J7MA22,Tyrosine-protein kinase receptor,EML4-ALK,,PhasePDB,False,,,,,,,,,,,,,,,,,
O00444,Serine/threonine-protein kinase PLK4,PLK4 SAK STK18,Centrosome; Pericentriolar matrix,PhasePDB,False,0.8067516158,0.9597150664,,0.842,0.97523534,Yes,0.3771666,0.856785276073619,0.867777173644407,0.690204392259186,4.9079754601227e-05,0.221644171779141,0.128829206882081,0.959852760736196,0.913079754601227,0.842,0.986782252788543
O43670,BUB3-interacting and GLEBS motif-containing protein ZNF207,ZNF207 BUGZ,Centrosome; Nuclear speckle; Spindle apparatus,PhasePDB,False,0.7168263354000001,0.9163416536,0.0075,0.934,0.9623359,Yes,0.96499246,0.558380368098159,0.991844199495823,0.982441835181561,0.733055214723926,0.991018404907975,0.748132605958875,0.985717791411043,0.950527607361963,0.934,0.97444725036621
O43809,Cleavage and polyadenylation specificity factor subunit 5,NUDT21 CFIM25 CPSF25 CPSF5,Nuclear speckle,PhasePDB,False,0.5350134822,0.92319987,0.0,0.678,0.5897547,No,0.31001633,0.461153374233128,0.415253818397508,0.138019134594477,4.9079754601227e-05,4.9079754601227e-05,0.897608057070919,0.755435582822085,0.692466257668711,0.678,0.569818496704101
O43823,A-kinase anchor protein 8,AKAP8 AKAP95,Nuclear speckle; Transcriptional condensate,PhasePDB,False,0.8823098625,0.9644979305,,0.943,0.9566746,Yes,0.7680886,0.983460122699386,0.961099303049775,0.961622091759078,0.761079754601227,0.814674846625766,0.726143516575744,0.993717791411043,0.969374233128834,0.943,0.978876769542694
O60341,Lysine-specific histone demethylase 1A,KDM1A AOF2 KDM1 KIAA0601 LSD1,enhancer condensate,PhasePDB,False,0.8402431133,0.957215956,0.000833333,0.92,0.96986973,Yes,0.8467411,0.826552147239263,0.787949186891404,0.905957816916721,0.76161963190184,0.699435582822085,0.627444397817876,0.8520245398773,0.840196319018404,0.92,0.988142013549804
O75683,Surfeit locus protein 6,SURF6 SURF-6,Nucleolus,LLPSDB+PhasePDB,False,0.9029685462,0.9408546673,,0.841,0.8874224,Yes,0.28381294,0.838723926380368,0.06583955316099,0.485431615568601,0.921963190184049,0.971877300613497,0.998153587914393,0.915533742331288,0.983950920245398,0.841,0.973759651184082
O95243,Methyl-CpG-binding domain protein 4,MBD4 MED1,Mediator condensate; Transcriptional condensate,PhasePDB,False,0.7523560231,0.7646804563,0.000833333,0.425,0.2097199,Yes,0.2791933,0.818699386503067,0.465720923335475,0.279082409219395,0.641865030674846,0.237496932515337,0.979353755770037,0.848294478527607,0.952736196319018,0.425,0.213246420025825
P01106,Myc proto-oncogene protein,MYC BHLHE39,Transcriptional condensate,LLPSDB+PhasePDB,False,0.6058029056,0.476376142,0.0125,0.949,0.7929566,Yes,0.7493598,0.447852760736196,0.511838268004547,0.788758425744727,4.9079754601227e-05,0.850306748466257,0.368778850188837,0.904098159509202,0.986306748466257,0.949,0.957823872566223
P02794,Ferritin heavy chain,FTH1 FTH FTHL6,,PhasePDB,False,0.610028427,0.4473562036,0.001666667,0.547,0.9484781,No,0.51127785,0.338748466257668,0.634323562849093,0.023483365949119,4.9079754601227e-05,4.9079754601227e-05,0.051951321863197,0.846920245398773,0.703901840490797,0.547,0.970251679420471
P04792,Heat shock protein beta-1,HSPB1 HSP27 HSP28,Stress granule,PhasePDB,False,0.4478221499,0.8935267732000001,0.0,0.865,0.7797641,No,0.85284257,0.210748466257668,0.233947901734961,0.229669493368123,0.821987730061349,0.498601226993865,0.602349979018044,0.804466257668711,0.914944785276073,0.865,0.973032176494598
P08621,U1 small nuclear ribonucleoprotein 70 kDa,SNRNP70 RNPU1Z RPU1 SNRP70 U1AP1,Nuclear body; Nuclear speckle; Nucleolus,PhasePDB,False,0.9031689855,0.9453214705,,0.808,0.987663,Yes,0.9754463,0.99160736196319,0.22228263555929,0.813437703848662,0.911950920245398,0.987386503067484,0.485774234158623,0.945079754601227,0.960147239263803,0.808,0.996457457542419
P0DMV8,Heat shock 70 kDa protein 1A,HSPA1A HSP72 HSPA1 HSX70,Anisosome; TDP-43 nuclear condensate,PhasePDB,False,0.9272627685,0.9862554048,0.003333333,0.805,0.9985092,Yes,0.98558515,0.953030674846625,0.424002768029262,0.635572950641443,0.632981595092024,0.530944785276073,0.978766261015526,0.913030674846625,0.986110429447852,0.805,0.99880564212799
P10412,Histone H1.4,H1-4 H1F4 HIST1H1E,Heterochromatin; Nucleolus,PhasePDB,False,0.8910242012,0.9543345368,0.000833333,0.865,0.99262035,Yes,0.98647016,0.867484662576687,0.075774801047896,0.465101108936725,0.960638036809816,0.994306748466257,0.653545950482585,0.961423312883435,0.994306748466257,0.865,0.99653023481369
P18583,Protein SON,SON C21orf50 DBP5 KIAA1019 NREBP,Centrosome; Nuclear speckle,PhasePDB,False,0.8208686252,0.9326071397,0.006666667,0.807,0.37022626,Yes,0.5992123,0.603975460122699,0.932232712174385,0.942596216568819,0.780466257668711,0.90561963190184,0.935543432647922,0.949006134969325,0.932858895705521,0.807,0.359522491693496
P19484,Transcription factor EB,TFEB BHLHE35,Transcriptional condensate,PhasePDB,False,0.5861740403,0.7499411635000001,0.011666667,0.584,0.9636245,Yes,0.74552757,0.459484662576687,0.981958380702881,0.834257447271145,0.870380368098159,0.930503067484662,0.058245908518673,0.959656441717791,0.869349693251533,0.584,0.98231965303421
P25054,Adenomatous polyposis coli protein,APC DP2.5,Centrosome; Destruction complex condensate,PhasePDB,False,0.7815710520000001,0.6998738084,0.000833333,0.723,0.941779,Yes,0.7974254,0.971239263803681,0.962928179526469,0.907153729071537,0.898110429447852,0.795533742331288,,0.978208588957055,0.987484662576687,0.723,
P35226,Polycomb complex protein BMI-1,BMI1 PCGF4 RNF51,Nuclear body; Polycomb body,PhasePDB,False,0.7160485773,0.744254317,0.000833333,0.81,0.98870194,Yes,0.9181046,0.425423312883435,0.961840739459245,0.916340508806262,0.815950920245398,0.525251533742331,0.963911036508602,0.9560245398773,0.899239263803681,0.81,0.991719603538513
P35240,Merlin,NF2 SCH,,PhasePDB,False,0.8821239301,0.6255989874,0.0,0.777,0.9630437,Yes,0.9651037,0.362699386503067,0.040383569769166,0.561154598825831,0.746257668711656,0.557987730061349,0.625346202266051,0.343312883435582,0.574920245398773,0.777,0.982343077659606
P37198,Nuclear pore glycoprotein p62,NUP62,Nuclear pore complex,PhasePDB,False,0.4428253464,0.4525718612,0.020833333,0.924,0.9497015,Yes,0.8391232,0.617865030674846,0.942167960061292,0.9265057621222,4.9079754601227e-05,0.978748466257668,0.677633235417541,0.89521472392638,0.606527607361963,0.924,0.977242648601532
P43243,Matrin-3,MATR3 KIAA0723,,PhasePDB,False,0.7999915206,0.9276263895,,0.984,0.9630966,Yes,0.84109473,0.975558282208589,0.954772379022292,0.852739726027397,0.797987730061349,0.760196319018404,,0.981349693251533,0.997055214723926,0.984,0.99438726902008
P48431,Transcription factor SOX-2,SOX2,Nucleolus,LLPSDB+PhasePDB,False,0.6425856426000001,0.8126816629,0.004166667,0.95,0.9816507,Yes,0.97363156,0.915141104294478,0.988532450200187,0.913948684496629,0.754601226993865,0.844613496932515,0.124045321023919,0.997006134969325,0.84642944785276,0.95,0.992411136627197
P49715,CCAAT/enhancer-binding protein alpha,CEBPA CEBP,Transcriptional condensate,PhasePDB,False,0.634450474,0.8770143530000001,0.0,0.681,0.05146665,Yes,0.68940705,0.860319018404908,0.925114922643468,0.956186127419004,0.776736196319018,0.975263803680981,0.255308434746118,0.840294478527607,0.62120245398773,0.681,0.0457289367914199
P50552,Vasodilator-stimulated phosphoprotein,VASP,,PhasePDB,False,0.7697411112,0.4390687348,0.014166667,0.954,0.6386884,Yes,0.97506726,0.90561963190184,0.972863427413375,0.739508588823657,0.918625766871165,0.942969325153374,0.945530843474611,0.983901840490797,0.969521472392638,0.954,0.617294013500213
P55072,Transitional endoplasmic reticulum ATPase,VCP HEL-220 HEL-S-70,Proteasome containing foci; Stress granule,PhasePDB,False,0.8976498044000001,0.9755519939,0.001666667,0.896,0.9996293,Yes,0.98446965,0.897570552147239,0.893282586130196,0.755599043270276,0.613251533742331,0.540269938650306,0.703231221149811,0.939975460122699,0.999852760736196,0.896,0.999698519706726
P55884,Eukaryotic translation initiation factor 3 subunit B,EIF3B EIF3S9,Stress granule,PhasePDB,False,0.7890816772,0.8245742492,0.006666667,0.854,0.96965235,Yes,0.6293564,0.820760736196319,0.345707083189165,0.374646662317895,0.797791411042944,0.746797546012269,0.595048258497691,0.966773006134969,0.930159509202453,0.854,0.981919646263122
P60008,Putative histone H1.9,H1-9P H1-9 HILS1,Nucleolus,PhasePDB,False,0.4738826749,0.65887744,0.0,0.187,0.0012067427,Yes,0.4540096,0.542576687116564,0.315258761306905,0.354696673189823,4.9079754601227e-05,0.65403680981595,,0.48760736196319,0.100269938650306,0.187,0.0014384690439328
Q04637,Eukaryotic translation initiation factor 4 gamma 1,EIF4G1 EIF4F EIF4G EIF4GI,Inclusion body,PhasePDB,False,0.8930226452000001,0.9301950607,,0.917,0.9863327,Yes,0.9681666,0.881030674846625,0.975532598487469,0.931289410741465,0.850159509202454,0.904736196319018,0.901972303818716,0.992539877300613,0.960392638036809,0.917,0.990472137928009
Q05086,Ubiquitin-protein ligase E3A,UBE3A E6AP EPVE6AP HPVE6A,Proteasome containing foci,PhasePDB,False,0.7505239677000001,0.6263137512,0.0,0.732,0.7740196,Yes,0.7641953,0.776490797546012,0.208936780188819,0.264840182648401,4.9079754601227e-05,0.457325153374233,0.801174989509022,0.160539877300613,0.987239263803681,0.732,0.966176033020019
Q06124,Tyrosine-protein phosphatase non-receptor type 11,PTPN11 PTP2C SHPTP2,,PhasePDB,False,0.7924946446000001,0.9556968573,0.0,0.886,0.9933647,Yes,0.96269417,0.900957055214723,0.350353418021847,0.526255707762557,0.660515337423312,0.31160736196319,0.964666386907259,0.980073619631901,0.876466257668711,0.886,0.994052290916442
Q13772,Nuclear receptor coactivator 4,NCOA4 ARA70 ELE1 RFG,,PhasePDB,False,0.2536214555,0.2179576285,0.0,0.311,0.058003575,Yes,0.17929184,0.528245398773006,0.669517077751964,0.20808871493803,4.9079754601227e-05,0.389987730061349,0.986403692824171,0.749104294478527,0.721472392638036,0.311,0.0447899773716926
Q14157,Ubiquitin-associated protein 2-like,UBAP2L KIAA0144 NICE4,Stress granule,PhasePDB,False,0.6742318696,0.8973020873,0.035,0.924,0.960781,Yes,0.97074395,0.963288343558282,0.97365429291681,0.992172211350293,0.581104294478527,0.957153374233128,0.889634913973982,0.998969325153374,0.997595092024539,0.924,0.983135819435119
Q15554,Telomeric repeat-binding factor 2,TERF2 TRBF2 TRF2,Heterochromatin; PML nuclear body,PhasePDB,False,0.9065513433,0.9557912724,,0.892,0.94890153,Yes,0.2079051,0.888392638036809,0.764322079976274,0.854696673189823,0.834061349693251,0.852122699386503,0.933613092740243,0.64961963190184,0.854331288343558,0.892,0.981914520263672
Q53HL2,Borealin,CDCA8 PESCRG3,,PhasePDB,False,0.690377589,0.5685355527,,0.599,0.8956963,Yes,0.37038603,0.60961963190184,0.28822104690821,0.695966514459665,0.521128834355828,0.292907975460122,0.952077213596307,0.955190184049079,0.997693251533742,0.599,0.972432732582092
Q7Z434,Mitochondrial antiviral-signaling protein,MAVS IPS1 KIAA1271 VISA,Inclusion body; Receptor cluster,PhasePDB,True,0.3417054212,0.3719084584,0.008333333,0.795,0.97495615,Yes,0.22459128,0.50041717791411,0.789234343334486,0.785007610350076,0.831754601226993,0.817521472392638,0.403524968527066,0.898208588957055,0.921815950920245,0.795,0.982102215290069
Q86U42,Polyadenylate-binding protein 2,PABPN1 PAB2 PABP2,Nuclear speckle,PhasePDB,False,0.7470579206,0.9788237699,0.0275,0.909,0.56198496,Yes,0.35738704,0.978159509202454,0.799070733033463,0.811698195259839,0.871067484662576,0.97879754601227,,0.962503067484662,0.939337423312883,0.909,0.592435479164123
