UniProt_ID,LLPhyScore_score
O95047,-752.0
O95049,-197.0
O95050,-293.0
O95057,-177.0
O95059,-205.0
O95067,-432.0
O95069,-656.0
O95070,-401.0
O95071,-1887.0
O95072,-767.0
O95073,-274.0
O95096,-106.0
O95104,105.0
O95125,-451.0
O95136,-751.0
O95139,-103.0
O95140,-773.0
O95147,-231.0
O95149,-167.0
O95150,-196.0
O95153,-374.0
O95154,-405.0
O95155,-1171.0
O95159,-346.0
O95163,-1303.0
O95166,-112.0
O95167,-63.0
O95168,-217.0
O95169,-18.0
O95171,-144.0
O95178,-50.0
O95180,-2281.0
O95182,-67.0
O95183,-127.0
O95185,-869.0
O95196,-66.0
O95197,-499.0
O95198,-604.0
O95201,-167.0
O95202,-765.0
O95206,-676.0
O95208,-154.0
O95210,33.0
O95214,-284.0
O95218,178.0
O95219,-477.0
O95229,-170.0
O95231,-27.0
O95232,-214.0
O95235,-699.0
O95236,-525.0
O95237,-377.0
O95238,-324.0
O95239,-682.0
O95243,-301.0
O95248,-1789.0
O95249,-305.0
O95251,-407.0
O95255,-2126.0
O95256,-584.0
O95257,-193.0
O95258,-457.0
O95259,-1029.0
O95263,-1040.0
O95264,-648.0
O95267,-820.0
O95271,-1118.0
O95273,-434.0
O95274,19.0
O95278,-313.0
O95279,-332.0
O95292,-180.0
O95294,-907.0
O95295,-202.0
O95297,-180.0
O95298,-218.0
O95299,-306.0
O95302,-195.0
O95319,-315.0
O95340,-607.0
O95342,-1349.0
O95343,-64.0
O95347,-1026.0
O95352,-699.0
O95359,281.0
O95361,-465.0
O95363,-530.0
O95365,-144.0
O95372,-275.0
O95373,-1337.0
O95376,-420.0
O95377,-449.0
O95379,-223.0
O95382,-1420.0
O95388,-228.0
O95389,-132.0
O95390,-317.0
O95391,-169.0
O95393,-317.0
O95394,-541.0
O95395,-497.0
O95396,-584.0
O95398,-1176.0
O95399,-190.0
O95400,58.0
O95402,-145.0
O95405,-516.0
O95406,-337.0
O95407,-240.0
O95409,247.0
O95415,-106.0
O95416,-135.0
O95425,-1031.0
O95427,-1401.0
O95428,104.0
O95429,482.0
O95433,-177.0
O95436,-1044.0
O95445,-161.0
O95447,-338.0
O95450,-702.0
O95452,-392.0
O95453,-451.0
O95456,-350.0
O95460,-526.0
O95461,-1042.0
O95466,-988.0
O95467,-90.0
O95470,-536.0
O95471,-238.0
O95475,-228.0
O95476,-415.0
O95477,-2150.0
O95479,-886.0
O95484,-429.0
O95486,-503.0
O95487,-469.0
O95490,-1185.0
O95497,-425.0
O95498,-493.0
O95500,-403.0
O95503,-225.0
O95528,-757.0
O95544,-240.0
O95551,-305.0
O95562,-339.0
O95563,-206.0
O95568,-243.0
O95571,-291.0
O95573,-677.0
O95600,-96.0
O95602,-1610.0
O95613,-2708.0
O95619,-184.0
O95622,-1344.0
O95628,-38.0
O95630,-394.0
O95631,-386.0
O95633,-128.0
O95639,-82.0
O95644,-276.0
O95665,-735.0
O95670,-11.0
O95671,-745.0
O95672,-900.0
O95674,-658.0
O95677,61.0
O95678,-85.0
O95684,-93.0
O95696,-817.0
O95704,-344.0
O95707,-289.0
O95711,-128.0
O95714,-4165.0
O95715,-138.0
O95716,-139.0
O95718,-421.0
O95721,-125.0
O95727,-306.0
O95741,-437.0
O95747,-421.0
O95749,-358.0
O95750,-189.0
O95751,-103.0
O95754,-831.0
O95758,-414.0
O95760,-196.0
O95772,-327.0
O95777,-97.0
O95782,-1128.0
O95785,-763.0
O95786,-957.0
O95789,-944.0
O95793,-91.0
O95801,-334.0
O95803,-973.0
O95807,-230.0
O95810,-68.0
O95813,-146.0
O95816,-178.0
O95817,52.0
O95819,-579.0
O95822,-530.0
O95831,-415.0
O95832,-334.0
O95833,-296.0
O95834,-440.0
O95835,-34.0
O95837,-489.0
O95843,-146.0
O95848,-183.0
O95858,-532.0
O95859,-461.0
O95861,-344.0
O95863,-183.0
O95864,-718.0
O95865,-257.0
O95866,-255.0
O95867,-144.0
O95868,-122.0
O95870,-583.0
O95872,-221.0
O95876,-1018.0
O95881,-91.0
O95886,197.0
O95897,-315.0
O95900,-405.0
O95905,-508.0
O95907,-676.0
O95922,-452.0
O95925,-67.0
O95926,-190.0
O95931,-122.0
O95932,-669.0
O95935,28.0
O95936,289.0
O95944,-247.0
O95947,-211.0
O95948,-88.0
O95954,-600.0
O95967,-232.0
O95968,-130.0
O95970,-464.0
O95971,-153.0
O95972,-419.0
O95977,-745.0
O95980,-801.0
O95983,-87.0
O95985,-659.0
O95988,-83.0
O95989,-100.0
O95990,-157.0
O95992,-492.0
O95994,-231.0
O95995,-532.0
O95996,-1379.0
O95997,-81.0
O95998,-256.0
O95999,-154.0
O96000,-191.0
O96004,-145.0
O96005,-663.0
O96006,-677.0
O96007,-207.0
O96008,-142.0
O96009,-362.0
O96011,-371.0
O96013,-160.0
O96014,-292.0
O96015,-44.0
O96017,-352.0
O96018,-559.0
O96019,-258.0
O96020,-517.0
O96024,-382.0
O96028,-451.0
O96033,-116.0
O97980,-19.0
P00156,-792.0
P00167,-144.0
P00325,-291.0
P00326,-262.0
P00338,-281.0
P00352,-284.0
P00367,-393.0
P00374,-63.0
P00387,-363.0
P00390,-375.0
P00395,-788.0
P00403,-367.0
P00414,-456.0
P00439,-548.0
P00441,-3.0
P00450,-599.0
P00451,-1427.0
P00480,-411.0
P00488,-342.0
P00491,-137.0
P00492,-258.0
P00505,-392.0
P00519,-442.0
P00533,-792.0
P00540,-404.0
P00558,-220.0
P00568,-124.0
P00709,-151.0
P00734,-329.0
P00736,-279.0
P00738,-295.0
P00739,-307.0
P00740,-123.0
P00742,-202.0
P00746,-281.0
P00747,8.0
P00748,-433.0
P00749,-240.0
P00750,-301.0
P00751,-243.0
P00797,-238.0
P00813,-381.0
P00846,-577.0
P00915,-112.0
P00918,-134.0
P00966,-351.0
P00973,-389.0
P00995,-53.0
P01008,-473.0
P01009,-406.0
P01011,-521.0
P01019,-554.0
P01023,-965.0
P01024,-1357.0
P01031,-1549.0
P01033,-205.0
P01034,-122.0
P01036,-139.0
P01037,-143.0
P01040,-39.0
P01042,-53.0
P01100,-140.0
P01106,-70.0
P01111,-170.0
P01112,-203.0
P01116,-221.0
P01127,-268.0
P01130,-463.0
P01133,-744.0
P01135,-279.0
P01137,-513.0
P01138,-186.0
P01148,-65.0
P01160,-95.0
P01178,-89.0
P01185,-96.0
P01189,76.0
P01210,-146.0
P01213,-144.0
P01215,-110.0
P01222,-197.0
P01225,-163.0
P01229,-174.0
P01236,-343.0
P01241,-245.0
P01242,-263.0
P01258,-72.0
P01266,-1216.0
P01270,-105.0
P01275,-137.0
P01282,-106.0
P01286,-116.0
P01298,-143.0
P01303,-123.0
P01308,-124.0
P01344,-205.0
P01350,-16.0
P01374,-228.0
P01375,-294.0
P01562,-211.0
P01563,-194.0
P01566,-188.0
P01567,-163.0
P01568,-149.0
P01569,-155.0
P01570,-165.0
P01571,-153.0
P01574,-326.0
P01579,-149.0
P01583,-198.0
P01584,-64.0
P01588,-311.0
P01589,-141.0
P01591,-226.0
P01593,-42.0
P01594,-42.0
P01597,-54.0
P01602,-54.0
P01611,-21.0
P01615,-13.0
P01619,-48.0
P01699,30.0
P01700,18.0
P01701,-8.0
P01704,77.0
P01705,45.0
P01706,70.0
P01709,73.0
P01721,15.0
P01730,-325.0
P01732,-294.0
P01742,-63.0
P01743,-44.0
P01762,-43.0
P01763,-58.0
P01764,-16.0
P01766,-45.0
P01767,-45.0
P01768,-32.0
P01772,-38.0
P01780,-51.0
P01782,-35.0
P01814,-157.0
P01817,-162.0
P01824,-34.0
P01825,-56.0
P01833,-321.0
P01834,-40.0
P01848,-66.0
P01850,-132.0
P01854,-239.0
P01857,-96.0
P01859,-45.0
P01860,-145.0
P01861,-49.0
P01871,-211.0
P01876,-245.0
P01877,-243.0
P01880,-307.0
P01889,-313.0
P01893,-269.0
P01903,-229.0
P01906,-163.0
P01909,-215.0
P01911,-195.0
P01920,-339.0
P02008,-231.0
P02042,-166.0
P02100,-161.0
P02144,-104.0
P02452,3272.0
P02458,3196.0
P02461,3321.0
P02462,3989.0
P02489,-165.0
P02511,-161.0
P02533,-80.0
P02538,34.0
P02545,-397.0
P02549,-2643.0
P02585,-62.0
P02647,-338.0
P02649,-377.0
P02652,-116.0
P02654,-116.0
P02655,-98.0
P02656,-68.0
P02671,335.0
P02675,35.0
P02679,-227.0
P02686,110.0
P02689,-98.0
P02708,-610.0
P02724,-171.0
P02730,-1287.0
P02741,-97.0
P02743,-248.0
P02745,130.0
P02746,159.0
P02747,156.0
P02748,-422.0
P02749,-147.0
P02750,-326.0
P02751,-97.0
P02753,-115.0
P02760,-122.0
P02763,-199.0
P02765,-264.0
P02766,-180.0
P02768,-801.0
P02771,-643.0
P02774,-416.0
P02775,-153.0
P02776,-146.0
P02778,-121.0
P02786,-527.0
P02787,-500.0
P02788,-431.0
P02790,-181.0
P02792,-235.0
P02794,-237.0
P02795,-90.0
P02808,-2.0
P02810,318.0
P02812,791.0
P02814,-21.0
P02818,-91.0
P03372,-418.0
P03886,-693.0
P03891,-695.0
P03897,-212.0
P03901,-221.0
P03905,-996.0
P03915,-1232.0
P03923,-190.0
P03928,-86.0
P03950,-162.0
P03951,-468.0
P03952,-293.0
P03956,-172.0
P03971,-697.0
P03973,-41.0
P03999,-380.0
P04000,-440.0
P04001,-434.0
P04003,-145.0
P04004,-111.0
P04035,-1033.0
P04040,-302.0
P04049,-446.0
P04053,-507.0
P04054,-71.0
P04062,-540.0
P04066,-313.0
P04070,-354.0
P04075,-362.0
P04080,-51.0
P04083,-363.0
P04085,-281.0
P04090,-263.0
P04114,-4413.0
P04118,-134.0
P04141,-217.0
P04150,-265.0
P04155,-24.0
P04156,181.0
P04179,-186.0
P04180,-468.0
P04181,-436.0
P04183,-225.0
P04196,-168.0
P04198,-82.0
P04201,-703.0
P04216,-159.0
P04217,-411.0
P04233,-148.0
P04234,-249.0
P04259,32.0
P04264,663.0
P04271,-66.0
P04275,-1655.0
P04278,-336.0
P04279,225.0
P04280,758.0
P04350,-91.0
P04406,-242.0
P04424,-560.0
P04439,-308.0
P04440,-205.0
P04553,-76.0
P04554,-150.0
P04626,-971.0
P04628,-355.0
P04629,-751.0
P04632,-48.0
P04637,-131.0
P04731,-57.0
P04732,-54.0
P04733,-65.0
P04746,-27.0
P04792,-125.0
P04798,-551.0
P04818,-288.0
P04839,-825.0
P04843,-645.0
P04844,-777.0
P04899,-384.0
P04908,-138.0
P04920,-1325.0
P04921,-123.0
P05000,-242.0
P05013,-197.0
P05014,-169.0
P05019,-47.0
P05023,-1186.0
P05026,-123.0
P05060,116.0
P05062,-311.0
P05067,-418.0
P05089,-251.0
P05090,-189.0
P05091,-255.0
P05093,-611.0
P05106,-387.0
P05107,-454.0
P05108,-618.0
P05109,-109.0
P05111,-443.0
P05112,-240.0
P05113,-185.0
P05114,109.0
P05120,-282.0
P05121,-385.0
P05129,-473.0
P05141,-376.0
P05154,-369.0
P05155,-430.0
P05156,-295.0
P05160,-324.0
P05161,-109.0
P05162,12.0
P05164,-754.0
P05165,-706.0
P05166,-469.0
P05177,-610.0
P05181,-696.0
P05186,-337.0
P05187,-334.0
P05198,-324.0
P05204,85.0
P05230,-67.0
P05231,-178.0
P05305,-174.0
P05362,-368.0
P05386,-34.0
P05387,-32.0
P05388,-311.0
P05408,-72.0
P05412,-75.0
P05413,-133.0
P05423,-248.0
P05451,-10.0
P05452,-175.0
P05455,-105.0
P05496,-186.0
P05538,-284.0
P05543,-448.0
P05546,-481.0
P05549,-213.0
P05556,-270.0
P05771,-368.0
P05783,-442.0
P05787,-145.0
P05813,-9.0
P05814,-160.0
P05937,-251.0
P05976,-124.0
P05981,-286.0
P05997,3339.0
P06028,-183.0
P06126,-298.0
P06127,-275.0
P06132,-443.0
P06133,-706.0
P06213,-1231.0
P06239,-497.0
P06241,-399.0
P06276,-359.0
P06280,-323.0
P06307,-106.0
P06312,-69.0
P06331,-72.0
P06340,-244.0
P06396,-281.0
P06400,-939.0
P06401,-569.0
P06454,183.0
P06493,-348.0
P06576,-541.0
P06681,-301.0
P06702,-61.0
P06703,-112.0
P06727,-458.0
P06729,-142.0
P06730,-219.0
P06731,-303.0
P06732,-224.0
P06733,-356.0
P06734,-203.0
P06737,-890.0
P06744,-547.0
P06746,-267.0
P06748,81.0
P06753,-119.0
P06756,-631.0
P06850,-184.0
P06858,-326.0
P06865,-402.0
P06870,-164.0
P06881,-116.0
P06899,-101.0
P07093,-464.0
P07098,-304.0
P07099,-431.0
P07101,-548.0
P07108,0.0
P07148,-31.0
P07195,-295.0
P07196,-200.0
P07197,-107.0
P07199,-108.0
P07202,-791.0
P07204,-311.0
P07205,-273.0
P07225,-419.0
P07237,-287.0
P07288,-252.0
P07305,16.0
P07306,-109.0
P07307,-119.0
P07315,-204.0
P07320,-154.0
P07327,-268.0
P07332,-944.0
P07333,-588.0
P07339,-246.0
P07355,-421.0
P07357,-118.0
P07358,-244.0
P07359,-589.0
P07360,-216.0
P07384,-588.0
P07437,-106.0
P07438,-59.0
P07451,-155.0
P07476,352.0
P07477,-62.0
P07478,-106.0
P07492,-34.0
P07498,-143.0
P07510,-799.0
P07550,-550.0
P07585,-238.0
P07602,-620.0
P07686,-673.0
P07711,-11.0
P07737,-54.0
P07738,-249.0
P07741,-205.0
P07766,-45.0
P07814,-1151.0
P07858,-15.0
P07864,-386.0
P07900,-581.0
P07902,-320.0
P07910,61.0
P07911,-427.0
P07919,-76.0
P07942,-713.0
P07947,-355.0
P07948,-405.0
P07949,-929.0
P07951,-96.0
P07954,-364.0
P07988,-533.0
P07992,-289.0
P07996,239.0
P07998,-6.0
P08034,-460.0
P08047,511.0
P08048,-472.0
P08069,-1027.0
P08100,-517.0
P08118,-97.0
P08123,2910.0
P08133,-778.0
P08134,-198.0
P08138,-228.0
P08151,296.0
P08172,-560.0
P08173,-694.0
P08174,-88.0
P08183,-1460.0
P08185,-441.0
P08195,-460.0
P08217,-157.0
P08218,-104.0
P08235,22.0
P08236,-602.0
P08237,-586.0
P08238,-588.0
P08240,-510.0
P08243,-657.0
P08246,-319.0
P08247,-18.0
P08253,-67.0
P08254,-331.0
P08263,-255.0
P08294,-135.0
P08311,-231.0
P08319,-305.0
P08397,-377.0
P08473,-606.0
P08476,-230.0
P08493,-156.0
P08514,-754.0
P08519,371.0
P08559,-320.0
P08567,-262.0
P08571,-418.0
P08572,3591.0
P08574,-286.0
P08575,-664.0
P08579,-26.0
P08581,-1196.0
P08582,-488.0
P08588,-702.0
P08590,-115.0
P08603,-151.0
P08620,-205.0
P08621,-96.0
P08631,-316.0
P08637,-225.0
P08648,-587.0
P08651,-184.0
P08670,-477.0
P08684,-549.0
P08686,-688.0
P08697,-426.0
P08700,-202.0
P08708,-142.0
P08709,-292.0
P08727,-234.0
P08729,-339.0
P08754,-366.0
P08758,-359.0
P08779,-71.0
P08833,-287.0
P08842,-533.0
P08861,-94.0
P08865,-307.0
P08887,-322.0
P08908,-676.0
P08910,-462.0
P08912,-724.0
P08913,-393.0
P08922,-2104.0
P08949,-150.0
P08962,-378.0
P08F94,-2984.0
P09012,-30.0
P09016,118.0
P09017,-65.0
P09038,17.0
P09067,-4.0
P09086,-48.0
P09104,-400.0
P09110,-329.0
P09132,-70.0
P09172,-553.0
P09210,-223.0
P09211,-261.0
P09228,-188.0
P09234,85.0
P09237,-111.0
P09238,-286.0
P09326,-215.0
P09327,-336.0
P09341,-127.0
P09382,-49.0
P09417,-191.0
P09429,62.0
P09430,9.0
P09455,-75.0
P09466,-269.0
P09467,-318.0
P09471,-345.0
P09486,-254.0
P09488,-280.0
P09493,-150.0
P09496,-45.0
P09497,22.0
P09525,-371.0
P09529,-283.0
P09543,-357.0
P09544,-309.0
P09564,-204.0
P09601,-353.0
P09603,-197.0
P09619,-919.0
P09622,-314.0
P09629,41.0
P09651,699.0
P09661,-208.0
P09668,-127.0
P09669,-82.0
P09681,-116.0
P09683,-120.0
P09693,-116.0
P09758,-376.0
P09769,-436.0
P09848,-1563.0
P09871,-92.0
P09874,-622.0
P09884,-1038.0
P09912,-59.0
P09913,-489.0
P09914,-518.0
P09917,-754.0
P09919,-311.0
P09923,-347.0
P09936,-150.0
P09958,-447.0
P09960,-712.0
P09972,-318.0
P0C024,-306.0
P0C0L4,-1328.0
P0C0L5,-1334.0
P0C0S5,-119.0
P0C0S8,-138.0
P0C1S8,-295.0
P0C1Z6,-51.0
P0C264,-340.0
P0C2W1,-214.0
P0C5Y9,-103.0
P0C5Z0,-112.0
P0C7P0,-103.0
P0C7P3,-1101.0
P0C7T5,-111.0
P0C7W6,-247.0
P0C7X2,-118.0
P0C869,-783.0
P0C870,-349.0
P0CAP1,-445.0
P0CAP2,-117.0
P0CB47,-75.0
P0CF74,-33.0
P0CG04,-39.0
P0CG20,-90.0
P0CG30,-305.0
P0CG37,-233.0
P0CG47,-199.0
P0CG48,-591.0
P0CW18,-510.0
P0DI81,-134.0
P0DI82,-134.0
P0DI83,-121.0
P0DJD3,180.0
P0DJD7,-51.0
P0DJD8,-50.0
P0DJD9,-44.0
P0DJI8,-61.0
P0DJI9,-77.0
P0DJJ0,-389.0
P0DMC3,-85.0
P0DME0,87.0
P0DML2,-243.0
P0DML3,-246.0
P0DMM9,-246.0
P0DMN0,-246.0
P0DMS8,-758.0
P0DMS9,-254.0
P0DMV8,-439.0
P0DMV9,-439.0
P0DMW2,-20.0
P0DN84,-112.0
P0DN86,-150.0
P0DOY2,-46.0
P0DOY3,-45.0
P0DP23,-34.0
P0DP24,-34.0
P0DP25,-34.0
P0DP57,-122.0
P0DP58,-173.0
P0DP91,-429.0
P0DPB3,135.0
P0DPB6,-58.0
P0DPD6,-637.0
P0DPD7,-190.0
P0DPD8,-778.0
P0DPH7,-379.0
P0DPH8,-379.0
P0DPK2,-168.0
P0DPK3,-43.0
P0DPK4,76.0
P0DPK5,-187.0
P0DSE1,-92.0
P0DSE2,-176.0
P0DTE4,-695.0
P0DTE5,-664.0
P0DTE7,-27.0
P0DTE8,-27.0
P0DTU3,-136.0
P0DTU4,-232.0
P0DUB6,-27.0
P10070,101.0
P10071,222.0
P10073,-307.0
P10074,-485.0
P10082,-157.0
P10092,-81.0
P10109,-131.0
P10114,-144.0
P10124,54.0
P10144,-132.0
P10145,-121.0
P10147,-100.0
P10153,-109.0
P10155,-593.0
P10163,585.0
P10176,-146.0
P10242,-378.0
P10243,-273.0
P10244,-456.0
P10253,-715.0
P10265,-35.0
P10275,-263.0
P10276,-265.0
P10301,-123.0
P10321,-243.0
P10323,-241.0
P10398,-408.0
P10412,65.0
P10415,-262.0
P10451,31.0
P10515,-409.0
P10523,-311.0
P10586,-1350.0
P10588,-351.0
P10589,-211.0
P10599,-21.0
P10600,-434.0
P10606,-104.0
P10619,-346.0
P10620,-254.0
P10632,-554.0
P10635,-627.0
P10636,432.0
P10643,-138.0
P10644,-326.0
P10645,7.0
P10646,-94.0
P10696,-353.0
P10720,-157.0
P10721,-785.0
P10745,-1463.0
P10746,-227.0
P10747,-189.0
P10767,-190.0
P10768,-154.0
P10809,-401.0
P10826,-389.0
P10827,-377.0
P10828,-492.0
P10909,-329.0
P10911,-927.0
P10912,-293.0
P10914,-67.0
P10916,-61.0
P10966,-279.0
P10997,-92.0
P11021,-376.0
P11047,-569.0
P11049,-589.0
P11055,-1570.0
P11086,-307.0
P11117,-397.0
P11137,-179.0
P11142,-388.0
P11150,-479.0
P11161,11.0
P11166,-667.0
P11168,-795.0
P11169,-713.0
P11171,-477.0
P11172,-583.0
P11177,-256.0
P11182,-424.0
P11215,-777.0
P11216,-989.0
P11217,-959.0
P11226,57.0
P11229,-590.0
P11230,-643.0
P11233,-141.0
P11234,-116.0
P11245,-304.0
P11274,-606.0
P11277,-2433.0
P11279,-300.0
P11308,-143.0
P11309,-369.0
P11310,-305.0
P11362,-692.0
P11387,-512.0
P11388,-755.0
P11413,-469.0
P11441,-167.0
P11464,-348.0
P11473,-300.0
P11474,-305.0
P11487,-196.0
P11488,-369.0
P11498,-1132.0
P11509,-375.0
P11511,-693.0
P11532,-3915.0
P11586,-796.0
P11597,-544.0
P11678,-944.0
P11684,-105.0
P11686,-227.0
P11712,-672.0
P11717,-1029.0
P11766,-319.0
P11801,-459.0
P11802,-368.0
P11831,156.0
P11836,-276.0
P11908,-455.0
P11912,-84.0
P11926,-296.0
P11940,-284.0
P12004,-161.0
P12018,-66.0
P12034,-34.0
P12035,488.0
P12036,-180.0
P12074,-91.0
P12081,-469.0
P12104,-48.0
P12107,3168.0
P12109,444.0
P12110,456.0
P12111,-1384.0
P12235,-351.0
P12236,-333.0
P12259,-1052.0
P12268,-430.0
P12270,-939.0
P12271,-228.0
P12272,-69.0
P12273,-220.0
P12277,-229.0
P12314,-342.0
P12318,-120.0
P12319,-175.0
P12429,-413.0
P12524,-115.0
P12532,-455.0
P12544,-213.0
P12643,-336.0
P12644,-381.0
P12645,-353.0
P12694,-322.0
P12724,-205.0
P12755,-644.0
P12757,-465.0
P12814,-1063.0
P12821,-1352.0
P12829,-108.0
P12830,-531.0
P12838,-106.0
P12882,-1606.0
P12883,-1543.0
P12931,-378.0
P12955,-332.0
P12956,-441.0
P12980,-112.0
P13010,-583.0
P13051,-146.0
P13056,-585.0
P13073,-149.0
P13164,-256.0
P13196,-469.0
P13224,-386.0
P13232,-190.0
P13236,-120.0
P13284,-277.0
P13349,-165.0
P13378,28.0
P13385,-167.0
P13473,-151.0
P13489,-576.0
P13497,-247.0
P13498,-204.0
P13500,-115.0
P13501,-123.0
P13521,-114.0
P13533,-1479.0
P13535,-1560.0
P13569,-2025.0
P13584,-638.0
P13591,-367.0
P13598,-306.0
P13611,-660.0
P13612,-646.0
P13631,-214.0
P13637,-1120.0
P13639,-792.0
P13640,-86.0
P13645,701.0
P13646,-96.0
P13647,246.0
P13667,-283.0
P13671,-270.0
P13674,-503.0
P13682,-336.0
P13686,-260.0
P13688,-135.0
P13693,-105.0
P13716,-413.0
P13725,-245.0
P13726,-207.0
P13727,-124.0
P13747,-270.0
P13762,-216.0
P13765,-295.0
P13796,-608.0
P13797,-660.0
P13798,-448.0
P13804,-335.0
P13805,-77.0
P13807,-694.0
P13861,-347.0
P13866,-1134.0
P13928,-390.0
P13929,-371.0
P13942,2898.0
P13945,-749.0
P13984,-187.0
P13987,-149.0
P13994,-240.0
P13995,-339.0
P14060,-421.0
P14061,-372.0
P14091,44.0
P14136,-513.0
P14138,-18.0
P14151,-173.0
P14174,-128.0
P14207,-225.0
P14209,112.0
P14210,-252.0
P14222,-512.0
P14314,-86.0
P14316,-88.0
P14317,33.0
P14324,-619.0
P14373,-487.0
P14384,-367.0
P14406,-73.0
P14410,-1139.0
P14415,-107.0
P14416,-745.0
P14543,-225.0
P14550,-390.0
P14555,-104.0
P14598,-295.0
P14616,-1351.0
P14618,-546.0
P14625,-629.0
P14635,-400.0
P14649,-146.0
P14651,342.0
P14652,-127.0
P14653,154.0
P14672,-801.0
P14678,-22.0
P14679,-279.0
P14735,-1201.0
P14770,-313.0
P14778,-629.0
P14780,-200.0
P14784,-445.0
P14854,-18.0
P14859,-393.0
P14866,120.0
P14867,-504.0
P14868,-427.0
P14902,-460.0
P14920,-375.0
P14921,-226.0
P14923,-809.0
P14927,-96.0
P15018,-216.0
P15036,-107.0
P15056,-426.0
P15085,-386.0
P15086,-409.0
P15090,-97.0
P15104,-75.0
P15121,-324.0
P15144,-853.0
P15151,-248.0
P15153,-234.0
P15169,-277.0
P15170,-245.0
P15172,-194.0
P15173,-188.0
P15248,-147.0
P15259,-208.0
P15260,-258.0
P15289,-385.0
P15291,-228.0
P15309,-408.0
P15311,-489.0
P15313,-462.0
P15328,-190.0
P15336,-96.0
P15374,-209.0
P15382,-143.0
P15391,-50.0
P15407,-68.0
P15408,-6.0
P15428,-237.0
P15498,-796.0
P15502,1036.0
P15509,-370.0
P15514,-36.0
P15515,-65.0
P15516,-82.0
P15529,-233.0
P15531,-97.0
P15538,-701.0
P15559,-195.0
P15586,-375.0
P15622,-431.0
P15692,-161.0
P15735,-543.0
P15812,-393.0
P15813,-284.0
P15814,-23.0
P15822,-408.0
P15848,-490.0
P15863,-63.0
P15880,-55.0
P15882,-596.0
P15884,471.0
P15907,-306.0
P15918,-1044.0
P15923,322.0
P15924,-2638.0
P15927,-39.0
P15941,1446.0
P15954,-80.0
P15976,-61.0
P16035,-203.0
P16050,-773.0
P16066,-1334.0
P16070,48.0
P16083,-159.0
P16104,-123.0
P16109,-244.0
P16112,443.0
P16118,-587.0
P16144,-1082.0
P16150,101.0
P16152,-252.0
P16157,-1674.0
P16219,-413.0
P16220,-89.0
P16233,-112.0
P16234,-1005.0
P16278,-464.0
P16284,-452.0
P16298,-485.0
P16333,-44.0
P16383,-595.0
P16389,-530.0
P16401,45.0
P16402,17.0
P16403,30.0
P16410,-259.0
P16422,-220.0
P16435,-653.0
P16442,-422.0
P16444,-490.0
P16452,-710.0
P16455,-136.0
P16471,-252.0
P16473,-997.0
P16499,-874.0
P16519,-241.0
P16520,-247.0
P16581,39.0
P16591,-779.0
P16615,-1162.0
P16619,-113.0
P16662,-548.0
P16671,-454.0
P16860,-76.0
P16870,-271.0
P16871,-393.0
P16885,-1243.0
P16930,-267.0
P16949,-28.0
P16989,146.0
P17010,-411.0
P17014,-425.0
P17020,-264.0
P17021,-536.0
P17022,-250.0
P17023,-286.0
P17024,-286.0
P17027,-187.0
P17028,-229.0
P17036,-228.0
P17040,-461.0
P17041,-169.0
P17050,-342.0
P17066,-511.0
P17081,-242.0
P17096,166.0
P17152,-330.0
P17174,-390.0
P17181,-465.0
P17213,-359.0
P17252,-289.0
P17275,164.0
P17301,-621.0
P17302,-309.0
P17342,-405.0
P17405,-715.0
P17480,-165.0
P17481,15.0
P17482,-65.0
P17483,-110.0
P17509,46.0
P17516,-308.0
P17535,-137.0
P17540,-419.0
P17542,-65.0
P17544,-157.0
P17568,-134.0
P17600,299.0
P17612,-279.0
P17643,-242.0
P17655,-640.0
P17658,-317.0
P17661,-438.0
P17676,-117.0
P17677,135.0
P17693,-328.0
P17706,-355.0
P17707,-178.0
P17735,-448.0
P17752,-431.0
P17787,-667.0
P17812,-461.0
P17813,-736.0
P17844,-238.0
P17858,-747.0
P17861,-249.0
P17900,-163.0
P17927,-236.0
P17931,191.0
P17936,-150.0
P17947,-84.0
P17948,-1213.0
P17980,-349.0
P17987,-654.0
P18031,-332.0
P18054,-813.0
P18065,-194.0
P18074,-1180.0
P18075,-442.0
P18077,-100.0
P18084,-598.0
P18085,-224.0
P18089,-631.0
P18124,-259.0
P18146,197.0
P18206,-1129.0
P18405,-451.0
P18428,-529.0
P18433,-580.0
P18440,-325.0
P18505,-509.0
P18507,-602.0
P18509,-83.0
P18510,-142.0
P18545,29.0
P18564,-430.0
P18577,-828.0
P18583,-584.0
P18615,-84.0
P18621,-90.0
P18627,-303.0
P18669,-217.0
P18754,-18.0
P18825,-506.0
P18827,-10.0
P18846,0.0
P18847,-172.0
P18848,-68.0
P18850,-346.0
P18858,-610.0
P18859,-61.0
P18887,-53.0
P19012,-83.0
P19013,44.0
P19021,-298.0
P19022,-528.0
P19075,-425.0
P19086,-469.0
P19087,-361.0
P19099,-754.0
P19105,-75.0
P19113,-631.0
P19174,-1049.0
P19224,-670.0
P19235,-516.0
P19237,-171.0
P19256,-263.0
P19320,-434.0
P19338,550.0
P19367,-913.0
P19387,-285.0
P19388,-253.0
P19397,-381.0
P19404,-180.0
P19419,-140.0
P19429,-214.0
P19438,-369.0
P19440,-544.0
P19447,-677.0
P19474,-359.0
P19484,-206.0
P19525,-194.0
P19526,-495.0
P19532,-401.0
P19544,68.0
P19622,250.0
