UniProt_ID,region,unspliced_score,spliced_score,n_segments,tool,tool_type,whole_score,splice_delta
P35968,Cytoplasmic,0.1863,0.1862523642732049,1,ESpritz,sequence,0.0442477876106194,-4.763572679508665e-05
P35968,Extracellular/Lumenal,0.0497,0.0496836241610738,1,ESpritz,sequence,0.0442477876106194,-1.637583892619837e-05
P35968,Transmembrane,0.0412,0.0412095238095238,1,ESpritz,sequence,0.0442477876106194,9.523809523799553e-06
P40967,Cytoplasmic,0.1634,0.1633977777777778,1,ESpritz,sequence,0.0,-2.2222222221812693e-06
P40967,Extracellular/Lumenal,0.0622,0.0621555555555555,1,ESpritz,sequence,0.0,-4.444444444449969e-05
P40967,Transmembrane,0.0664,0.0663619047619047,1,ESpritz,sequence,0.0,-3.809523809529536e-05
P46531,Cytoplasmic,0.2638,0.2638227784730914,1,ESpritz,sequence,0.0254403131115459,2.2778473091400464e-05
P46531,Extracellular/Lumenal,0.0483,0.0483252766453115,1,ESpritz,sequence,0.0254403131115459,2.527664531149637e-05
P46531,Transmembrane,0.1228,0.1227952380952381,1,ESpritz,sequence,0.0254403131115459,-4.761904761910185e-06
P49146,Cytoplasmic,0.0974,0.1346276785714285,4,ESpritz,sequence,0.0367454068241469,0.03722767857142849
P49146,Extracellular/Lumenal,0.147225,0.2521367816091954,4,ESpritz,sequence,0.0367454068241469,0.1049117816091954
P49146,Transmembrane,0.06242857142857143,0.0635247252747252,7,ESpritz,sequence,0.0367454068241469,0.0010961538461537745
P61073,Cytoplasmic,0.149675,0.2188115044247787,4,ESpritz,sequence,0.0568181818181818,0.0691365044247787
P61073,Extracellular/Lumenal,0.101575,0.136476923076923,4,ESpritz,sequence,0.0568181818181818,0.034901923076923
P61073,Transmembrane,0.06308571428571429,0.0648202702702702,7,ESpritz,sequence,0.0568181818181818,0.0017345559845559078
P63027,Cytoplasmic,0.7393,0.7392623655913977,1,ESpritz,sequence,0.7844827586206896,-3.763440860227174e-05
P63027,Extracellular/Lumenal,0.2372,0.2372,1,ESpritz,sequence,0.7844827586206896,0.0
P63027,Transmembrane,0.295,0.2950399999999999,1,ESpritz,sequence,0.7844827586206896,3.999999999992898e-05
Q03135,Cytoplasmic,0.17149999999999999,0.189676282051282,2,ESpritz,sequence,0.0,0.018176282051282022
Q04671,Cytoplasmic,0.10775714285714286,0.214541592920354,7,ESpritz,sequence,0.0536992840095465,0.10678445006321113
Q04671,Extracellular/Lumenal,0.04703333333333334,0.0495319727891156,6,ESpritz,sequence,0.0536992840095465,0.002498639455782263
Q04671,Transmembrane,0.05139166666666667,0.051550731707317,12,ESpritz,sequence,0.0536992840095465,0.00015906504065033022
Q07065,Cytoplasmic,0.5864,0.5864424528301886,1,ESpritz,sequence,0.1146179401993355,4.245283018855517e-05
Q07065,Extracellular/Lumenal,0.3983,0.3982995789473684,1,ESpritz,sequence,0.1146179401993355,-4.2105263159397666e-07
Q07065,Transmembrane,0.3483,0.3483285714285714,1,ESpritz,sequence,0.1146179401993355,2.8571428571377844e-05
Q08345,Cytoplasmic,0.1369,0.136922947368421,1,ESpritz,sequence,0.0,2.2947368421011305e-05
Q08345,Extracellular/Lumenal,0.0943,0.0943244332493702,1,ESpritz,sequence,0.0,2.4433249370209298e-05
Q08345,Transmembrane,0.0871,0.0871,1,ESpritz,sequence,0.0,0.0
Q12879,Cytoplasmic,0.11970000000000001,0.264094419306184,3,ESpritz,sequence,0.0,0.14439441930618396
Q12879,Extracellular/Lumenal,0.0472,0.0497918803418803,2,ESpritz,sequence,0.0,0.0025918803418802996
Q12879,Transmembrane,0.041166666666666664,0.0411693548387096,3,ESpritz,sequence,0.0,2.6881720429361433e-06
Q13021,Transmembrane,0.136175,0.1361738095238095,4,ESpritz,sequence,0.0,-1.1904761904879546e-06
Q14739,Extracellular/Lumenal,0.3846,0.3846289099526066,1,ESpritz,sequence,0.0146341463414634,2.89099526066261e-05
Q14739,Transmembrane,0.0496625,0.0496678571428571,8,ESpritz,sequence,0.0146341463414634,5.357142857098651e-06
Q14BN4,Cytoplasmic,0.3051,0.3050750623441396,1,ESpritz,sequence,0.0,-2.4937655860368668e-05
Q14BN4,Extracellular/Lumenal,0.3801,0.3801,1,ESpritz,sequence,0.0,0.0
Q14BN4,Transmembrane,0.3429,0.3429380952380952,1,ESpritz,sequence,0.0,3.809523809522597e-05
Q15303,Cytoplasmic,0.2098,0.2098240126382306,1,ESpritz,sequence,0.0,2.401263823062494e-05
Q15303,Extracellular/Lumenal,0.0513,0.0512546325878594,1,ESpritz,sequence,0.0,-4.5367412140596974e-05
Q15303,Transmembrane,0.0414,0.0414374999999999,1,ESpritz,sequence,0.0,3.7499999999898725e-05
Q16635,Extracellular/Lumenal,0.13225,0.0847900414937759,2,ESpritz,sequence,0.0,-0.0474599585062241
Q7Z3C6,Cytoplasmic,0.10925714285714284,0.191114854517611,7,ESpritz,sequence,0.0631704410011919,0.08185771166046817
Q7Z3C6,Extracellular/Lumenal,0.04715,0.0526415094339622,2,ESpritz,sequence,0.0631704410011919,0.005491509433962205
Q7Z3C6,Transmembrane,0.05085,0.0507537634408602,4,ESpritz,sequence,0.0631704410011919,-9.623655913979651e-05
Q7Z434,Cytoplasmic,0.4241,0.4240861328124999,1,ESpritz,sequence,0.2277777777777777,-1.3867187500071765e-05
Q7Z434,Extracellular/Lumenal,0.3004,0.3004333333333333,1,ESpritz,sequence,0.2277777777777777,3.333333333327415e-05
Q7Z434,Transmembrane,0.3158,0.3158380952380953,1,ESpritz,sequence,0.2277777777777777,3.809523809528148e-05
Q86WV6,Cytoplasmic,0.16703333333333334,0.1900200704225352,3,ESpritz,sequence,0.0686015831134564,0.022986737089201847
Q86WV6,Extracellular/Lumenal,0.0812,0.0811849999999999,2,ESpritz,sequence,0.0686015831134564,-1.5000000000098268e-05
Q86WV6,Transmembrane,0.084325,0.0850986666666666,4,ESpritz,sequence,0.0686015831134564,0.0007736666666666031
Q8N114,Cytoplasmic,0.3374,0.3374035087719298,1,ESpritz,sequence,0.0125,3.508771929838783e-06
Q8N114,Extracellular/Lumenal,0.1155,0.1155038961038961,1,ESpritz,sequence,0.0125,3.896103896089409e-06
Q8N114,Transmembrane,0.0789,0.0788523809523809,1,ESpritz,sequence,0.0125,-4.761904761910185e-05
Q8NC56,Transmembrane,0.10370000000000001,0.103697619047619,2,ESpritz,sequence,0.1530815109343936,-2.3809523810175426e-06
Q8TEM1,Cytoplasmic,0.4162,0.4162189655172414,1,ESpritz,sequence,0.0111287758346581,1.8965517241398278e-05
Q8TEM1,Extracellular/Lumenal,0.0474,0.047442480359147,1,ESpritz,sequence,0.0111287758346581,4.248035914700132e-05
Q8TEM1,Transmembrane,0.0872,0.0871523809523809,1,ESpritz,sequence,0.0111287758346581,-4.761904761910185e-05
Q8WXG9,Cytoplasmic,0.112575,0.2653306122448979,4,ESpritz,sequence,0.0,0.15275561224489792
Q8WXG9,Extracellular/Lumenal,0.043925,0.0442955005055611,4,ESpritz,sequence,0.0,0.0003705005055611027
Q8WXG9,Transmembrane,0.04424285714285714,0.0442428571428571,7,ESpritz,sequence,0.0,-4.163336342344337e-17
Q9BR39,Cytoplasmic,0.3906,0.3905818991097923,1,ESpritz,sequence,0.2758620689655172,-1.8100890207706222e-05
Q9BR39,Transmembrane,0.3076,0.3075809523809524,1,ESpritz,sequence,0.2758620689655172,-1.904761904758523e-05
Q9BRQ8,Transmembrane,0.184,0.1839666666666666,1,ESpritz,sequence,0.0,-3.333333333338517e-05
Q9H3U5,Transmembrane,0.05893333333333334,0.0588604743083003,12,ESpritz,sequence,0.0193548387096774,-7.285902503303965e-05
Q9H461,Cytoplasmic,0.1531,0.2710245161290322,4,ESpritz,sequence,0.0677233429394812,0.11792451612903221
Q9H461,Extracellular/Lumenal,0.0983,0.1497312328767123,4,ESpritz,sequence,0.0677233429394812,0.05143123287671231
Q9H461,Transmembrane,0.06717142857142858,0.0671721088435374,7,ESpritz,sequence,0.0677233429394812,6.802721088244867e-07
Q9UJA2,Transmembrane,0.0703,0.0698598130841121,5,ESpritz,sequence,0.0,-0.0004401869158879024
Q9UM73,Cytoplasmic,0.1977,0.1977181818181818,1,ESpritz,sequence,0.0018518518518518,1.8181818181806086e-05
Q9UM73,Extracellular/Lumenal,0.0734,0.0734292156862745,1,ESpritz,sequence,0.0018518518518518,2.9215686274494668e-05
Q9UM73,Transmembrane,0.0433,0.0433047619047619,1,ESpritz,sequence,0.0018518518518518,4.761904761903246e-06
Q9Y624,Cytoplasmic,0.359,0.3589974999999999,1,ESpritz,sequence,0.0,-2.500000000071889e-06
Q9Y624,Extracellular/Lumenal,0.0797,0.0797293838862559,1,ESpritz,sequence,0.0,2.938388625590982e-05
Q9Y624,Transmembrane,0.0992,0.099247619047619,1,ESpritz,sequence,0.0,4.7619047619004706e-05
O00254,Cytoplasmic,,0.1343,0,FuzDrop,sequence,0.1037,
O00254,Extracellular/Lumenal,0.1232,0.0921,1,FuzDrop,sequence,0.1037,-0.031100000000000003
O00254,Transmembrane,,0.123,0,FuzDrop,sequence,0.1037,
O14763,Cytoplasmic,0.258,0.258,1,FuzDrop,sequence,0.3519,0.0
O14763,Extracellular/Lumenal,0.1709,0.1709,1,FuzDrop,sequence,0.3519,0.0
O14763,Transmembrane,,,0,FuzDrop,sequence,0.3519,
O43561,Cytoplasmic,0.9887,0.9887,1,FuzDrop,sequence,0.9213,0.0
O43561,Extracellular/Lumenal,0.0248,0.232,1,FuzDrop,sequence,0.9213,0.20720000000000002
O43561,Transmembrane,,,0,FuzDrop,sequence,0.9213,
O60500,Cytoplasmic,0.7994,0.7994,1,FuzDrop,sequence,0.1702,0.0
O60500,Extracellular/Lumenal,0.1018,0.1018,1,FuzDrop,sequence,0.1702,0.0
O60500,Transmembrane,,,0,FuzDrop,sequence,0.1702,
O60733,Transmembrane,,,0,FuzDrop,sequence,0.0997,
O75445,Cytoplasmic,0.124,0.124,1,FuzDrop,sequence,0.0937,0.0
O75445,Extracellular/Lumenal,0.0935,0.0935,1,FuzDrop,sequence,0.0937,0.0
O75445,Transmembrane,,,0,FuzDrop,sequence,0.0937,
O75460,Cytoplasmic,0.1101,0.1101,1,FuzDrop,sequence,0.1098,0.0
O75460,Extracellular/Lumenal,0.1057,0.1057,1,FuzDrop,sequence,0.1098,0.0
O75460,Transmembrane,,,0,FuzDrop,sequence,0.1098,
O75581,Cytoplasmic,0.7289,0.7289,1,FuzDrop,sequence,0.15,0.0
O75581,Extracellular/Lumenal,0.0908,0.0908,1,FuzDrop,sequence,0.15,0.0
O75581,Transmembrane,,,0,FuzDrop,sequence,0.15,
P00533,Cytoplasmic,0.139,0.139,1,FuzDrop,sequence,0.1218,0.0
P00533,Extracellular/Lumenal,0.0954,0.0954,1,FuzDrop,sequence,0.1218,0.0
P00533,Transmembrane,,,0,FuzDrop,sequence,0.1218,
P01857,Extracellular/Lumenal,0.3486,0.3486,1,FuzDrop,sequence,0.3456,0.0
P04626,Cytoplasmic,0.2757,0.2757,1,FuzDrop,sequence,0.207,0.0
P04626,Extracellular/Lumenal,0.0948,0.0948,1,FuzDrop,sequence,0.207,0.0
P04626,Transmembrane,,,0,FuzDrop,sequence,0.207,
P05067,Cytoplasmic,0.2044,0.2044,1,FuzDrop,sequence,0.199,0.0
P05067,Extracellular/Lumenal,0.1887,0.1887,1,FuzDrop,sequence,0.199,0.0
P05067,Transmembrane,,,0,FuzDrop,sequence,0.199,
P05556,Cytoplasmic,,,0,FuzDrop,sequence,0.1748,
P05556,Extracellular/Lumenal,0.1072,0.1072,1,FuzDrop,sequence,0.1748,0.0
P05556,Transmembrane,,,0,FuzDrop,sequence,0.1748,
P07766,Cytoplasmic,,,0,FuzDrop,sequence,0.3238,
P07766,Extracellular/Lumenal,0.2007,0.2007,1,FuzDrop,sequence,0.3238,0.0
P07766,Transmembrane,,,0,FuzDrop,sequence,0.3238,
P07949,Cytoplasmic,0.1202,0.1202,1,FuzDrop,sequence,0.1072,0.0
P07949,Extracellular/Lumenal,0.1,0.1,1,FuzDrop,sequence,0.1072,0.0
P07949,Transmembrane,,,0,FuzDrop,sequence,0.1072,
P08172,Cytoplasmic,0.5899,0.5564,1,FuzDrop,sequence,0.3514,-0.033499999999999974
P08172,Extracellular/Lumenal,,0.1245,0,FuzDrop,sequence,0.3514,
P08172,Transmembrane,,0.1928,0,FuzDrop,sequence,0.3514,
P08247,Cytoplasmic,0.9933,0.9639,1,FuzDrop,sequence,0.2042,-0.02939999999999998
P08247,Extracellular/Lumenal,0.1054,0.1034,1,FuzDrop,sequence,0.2042,-0.001999999999999988
P08247,Transmembrane,,0.166,0,FuzDrop,sequence,0.2042,
P08908,Cytoplasmic,0.2049,0.1939,1,FuzDrop,sequence,0.158,-0.01100000000000001
P08908,Extracellular/Lumenal,,0.2259,0,FuzDrop,sequence,0.158,
P08908,Transmembrane,,0.1587,0,FuzDrop,sequence,0.158,
P10747,Cytoplasmic,,,0,FuzDrop,sequence,0.1284,
P10747,Extracellular/Lumenal,0.1073,0.1073,1,FuzDrop,sequence,0.1284,0.0
P10747,Transmembrane,,,0,FuzDrop,sequence,0.1284,
P11362,Cytoplasmic,0.1748,0.1748,1,FuzDrop,sequence,0.1878,0.0
P11362,Extracellular/Lumenal,0.1735,0.1735,1,FuzDrop,sequence,0.1878,0.0
P11362,Transmembrane,,,0,FuzDrop,sequence,0.1878,
P13569,Cytoplasmic,0.16060000000000002,0.1299,7,FuzDrop,sequence,0.1293,-0.030700000000000033
P13569,Extracellular/Lumenal,0.073,0.1005,1,FuzDrop,sequence,0.1293,0.02750000000000001
P13569,Transmembrane,,0.1206,0,FuzDrop,sequence,0.1293,
P15529,Cytoplasmic,,,0,FuzDrop,sequence,0.1408,
P15529,Extracellular/Lumenal,0.1167,0.1167,1,FuzDrop,sequence,0.1408,0.0
P15529,Transmembrane,,,0,FuzDrop,sequence,0.1408,
P15941,Cytoplasmic,0.6441,0.6441,1,FuzDrop,sequence,0.9995,0.0
P15941,Extracellular/Lumenal,0.9987,0.9987,1,FuzDrop,sequence,0.9995,0.0
P15941,Transmembrane,,,0,FuzDrop,sequence,0.9995,
P15954,Extracellular/Lumenal,0.0248,,1,FuzDrop,sequence,,
P15954,Transmembrane,,,0,FuzDrop,sequence,,
P17948,Cytoplasmic,0.1705,0.1705,1,FuzDrop,sequence,0.1352,0.0
P17948,Extracellular/Lumenal,0.0955,0.0955,1,FuzDrop,sequence,0.1352,0.0
P17948,Transmembrane,,,0,FuzDrop,sequence,0.1352,
P20963,Cytoplasmic,0.9859,0.9859,1,FuzDrop,sequence,0.969,0.0
P20963,Extracellular/Lumenal,,,0,FuzDrop,sequence,0.969,
P20963,Transmembrane,,,0,FuzDrop,sequence,0.969,
P21802,Cytoplasmic,0.1759,0.1759,1,FuzDrop,sequence,0.1705,0.0
P21802,Extracellular/Lumenal,0.1013,0.1013,1,FuzDrop,sequence,0.1705,0.0
P21802,Transmembrane,,,0,FuzDrop,sequence,0.1705,
P29317,Cytoplasmic,0.1001,0.1001,1,FuzDrop,sequence,0.1086,0.0
P29317,Extracellular/Lumenal,0.1302,0.1302,1,FuzDrop,sequence,0.1086,0.0
P29317,Transmembrane,,,0,FuzDrop,sequence,0.1086,
P31431,Cytoplasmic,,,0,FuzDrop,sequence,0.8636,
P31431,Extracellular/Lumenal,0.9798,0.9798,1,FuzDrop,sequence,0.8636,0.0
P31431,Transmembrane,,,0,FuzDrop,sequence,0.8636,
P31645,Cytoplasmic,0.8668,0.2867,1,FuzDrop,sequence,0.1242,-0.5801000000000001
P31645,Extracellular/Lumenal,0.06005,0.0894,2,FuzDrop,sequence,0.1242,0.029349999999999994
P31645,Transmembrane,,0.1146,0,FuzDrop,sequence,0.1242,
P35968,Cytoplasmic,0.3997,0.3997,1,FuzDrop,sequence,0.3245,0.0
P35968,Extracellular/Lumenal,0.0929,0.0929,1,FuzDrop,sequence,0.3245,0.0
P35968,Transmembrane,,,0,FuzDrop,sequence,0.3245,
P40967,Cytoplasmic,,,0,FuzDrop,sequence,0.1262,
P40967,Extracellular/Lumenal,0.1148,0.1148,1,FuzDrop,sequence,0.1262,0.0
P40967,Transmembrane,,,0,FuzDrop,sequence,0.1262,
P46531,Cytoplasmic,0.4358,0.4358,1,FuzDrop,sequence,0.1871,0.0
P46531,Extracellular/Lumenal,0.1047,0.1047,1,FuzDrop,sequence,0.1871,0.0
P46531,Transmembrane,,,0,FuzDrop,sequence,0.1871,
P49146,Cytoplasmic,0.2878,0.1504,1,FuzDrop,sequence,0.1302,-0.1374
P49146,Extracellular/Lumenal,,0.5788,0,FuzDrop,sequence,0.1302,
P49146,Transmembrane,,0.1134,0,FuzDrop,sequence,0.1302,
P61073,Cytoplasmic,0.9884,0.2594,1,FuzDrop,sequence,0.1778,-0.7289999999999999
P61073,Extracellular/Lumenal,,0.124,0,FuzDrop,sequence,0.1778,
P61073,Transmembrane,,0.1216,0,FuzDrop,sequence,0.1778,
P63027,Cytoplasmic,0.994,0.994,1,FuzDrop,sequence,0.9953,0.0
P63027,Extracellular/Lumenal,0.188,0.188,1,FuzDrop,sequence,0.9953,0.0
P63027,Transmembrane,,,0,FuzDrop,sequence,0.9953,
Q03135,Cytoplasmic,0.20529999999999998,0.2113,2,FuzDrop,sequence,0.1871,0.006000000000000005
Q04671,Cytoplasmic,0.29646666666666666,0.2706,3,FuzDrop,sequence,0.168,-0.02586666666666665
Q04671,Extracellular/Lumenal,0.0958,0.0962,2,FuzDrop,sequence,0.168,0.0003999999999999976
Q04671,Transmembrane,,0.1585,0,FuzDrop,sequence,0.168,
Q07065,Cytoplasmic,0.9926,0.9926,1,FuzDrop,sequence,0.9971,0.0
Q07065,Extracellular/Lumenal,0.9913,0.9913,1,FuzDrop,sequence,0.9971,0.0
Q07065,Transmembrane,,,0,FuzDrop,sequence,0.9971,
Q08345,Cytoplasmic,0.1626,0.1626,1,FuzDrop,sequence,0.1217,0.0
Q08345,Extracellular/Lumenal,0.1104,0.1104,1,FuzDrop,sequence,0.1217,0.0
Q08345,Transmembrane,,,0,FuzDrop,sequence,0.1217,
Q12879,Cytoplasmic,0.5098,0.4962,1,FuzDrop,sequence,0.1475,-0.013600000000000056
Q12879,Extracellular/Lumenal,0.09185,0.0921,2,FuzDrop,sequence,0.1475,0.0002500000000000002
Q12879,Transmembrane,,0.1513,0,FuzDrop,sequence,0.1475,
Q13021,Transmembrane,,0.2033,0,FuzDrop,sequence,0.2089,
Q14739,Extracellular/Lumenal,0.7897,0.7897,1,FuzDrop,sequence,0.2283,0.0
Q14739,Transmembrane,,0.117,0,FuzDrop,sequence,0.2283,
Q14BN4,Cytoplasmic,0.6004,0.6004,1,FuzDrop,sequence,0.6603,0.0
Q14BN4,Extracellular/Lumenal,,,0,FuzDrop,sequence,0.6603,
Q14BN4,Transmembrane,,,0,FuzDrop,sequence,0.6603,
Q15303,Cytoplasmic,0.2437,0.2437,1,FuzDrop,sequence,0.1056,0.0
Q15303,Extracellular/Lumenal,0.0956,0.0956,1,FuzDrop,sequence,0.1056,0.0
Q15303,Transmembrane,,,0,FuzDrop,sequence,0.1056,
Q16635,Extracellular/Lumenal,0.1008,,1,FuzDrop,sequence,0.1083,
Q7Z3C6,Cytoplasmic,0.24085,0.1688,4,FuzDrop,sequence,0.1477,-0.07205
Q7Z3C6,Extracellular/Lumenal,,0.1035,0,FuzDrop,sequence,0.1477,
Q7Z3C6,Transmembrane,,0.1339,0,FuzDrop,sequence,0.1477,
Q7Z434,Cytoplasmic,0.9947,0.9947,1,FuzDrop,sequence,0.9938,0.0
Q7Z434,Extracellular/Lumenal,,,0,FuzDrop,sequence,0.9938,
Q7Z434,Transmembrane,,,0,FuzDrop,sequence,0.9938,
Q86WV6,Cytoplasmic,0.3976,0.4091,1,FuzDrop,sequence,0.3762,0.01150000000000001
Q86WV6,Extracellular/Lumenal,,,0,FuzDrop,sequence,0.3762,
Q86WV6,Transmembrane,,0.1595,0,FuzDrop,sequence,0.3762,
Q8N114,Cytoplasmic,0.9228,0.9228,1,FuzDrop,sequence,0.2536,0.0
Q8N114,Extracellular/Lumenal,0.1363,0.1363,1,FuzDrop,sequence,0.2536,0.0
Q8N114,Transmembrane,,,0,FuzDrop,sequence,0.2536,
Q8NC56,Transmembrane,,,0,FuzDrop,sequence,0.5327,
Q8TEM1,Cytoplasmic,0.9895,0.9895,1,FuzDrop,sequence,0.1517,0.0
Q8TEM1,Extracellular/Lumenal,0.0936,0.0936,1,FuzDrop,sequence,0.1517,0.0
Q8TEM1,Transmembrane,,,0,FuzDrop,sequence,0.1517,
Q8WXG9,Cytoplasmic,0.781,0.5022,1,FuzDrop,sequence,0.1589,-0.27880000000000005
Q8WXG9,Extracellular/Lumenal,0.0932,0.0931,1,FuzDrop,sequence,0.1589,-0.00010000000000000286
Q8WXG9,Transmembrane,,0.1367,0,FuzDrop,sequence,0.1589,
Q9BR39,Cytoplasmic,0.9499,0.9499,1,FuzDrop,sequence,0.9462,0.0
Q9BR39,Transmembrane,,,0,FuzDrop,sequence,0.9462,
Q9BRQ8,Transmembrane,,,0,FuzDrop,sequence,0.1076,
Q9H3U5,Transmembrane,,0.1146,0,FuzDrop,sequence,0.133,
Q9H461,Cytoplasmic,0.9931,0.6125,1,FuzDrop,sequence,0.4981,-0.38059999999999994
Q9H461,Extracellular/Lumenal,0.1733,0.1583,2,FuzDrop,sequence,0.4981,-0.015000000000000013
Q9H461,Transmembrane,,0.1476,0,FuzDrop,sequence,0.4981,
Q9UJA2,Transmembrane,,0.1496,0,FuzDrop,sequence,0.1465,
Q9UM73,Cytoplasmic,0.2101,0.2101,1,FuzDrop,sequence,0.174,0.0
Q9UM73,Extracellular/Lumenal,0.1005,0.1005,1,FuzDrop,sequence,0.174,0.0
Q9UM73,Transmembrane,,,0,FuzDrop,sequence,0.174,
Q9Y624,Cytoplasmic,,,0,FuzDrop,sequence,0.1585,
Q9Y624,Extracellular/Lumenal,0.1102,0.1102,1,FuzDrop,sequence,0.1585,0.0
Q9Y624,Transmembrane,,,0,FuzDrop,sequence,0.1585,
O00254,Cytoplasmic,-2.516685520361991,-2.727272727272727,4,LLPhyScore,sequence,-2.0802139037433154,-0.21058720691073596
O00254,Extracellular/Lumenal,-1.3325971177944864,-1.084033613445378,4,LLPhyScore,sequence,-2.0802139037433154,0.24856350434910834
O00254,Transmembrane,-3.1442957042957045,-3.2222222222222223,7,LLPhyScore,sequence,-2.0802139037433154,-0.07792651792651784
O14763,Cytoplasmic,-0.5789473684210527,-0.5789473684210527,1,LLPhyScore,sequence,-0.4886363636363636,0.0
O14763,Extracellular/Lumenal,-0.1677419354838709,-0.1677419354838709,1,LLPhyScore,sequence,-0.4886363636363636,0.0
O14763,Transmembrane,-3.380952380952381,-3.380952380952381,1,LLPhyScore,sequence,-0.4886363636363636,0.0
O43561,Cytoplasmic,0.2042553191489361,0.2042553191489361,1,LLPhyScore,sequence,-0.1030534351145038,0.0
O43561,Extracellular/Lumenal,3.75,3.75,1,LLPhyScore,sequence,-0.1030534351145038,0.0
O43561,Transmembrane,-2.782608695652174,-2.782608695652174,1,LLPhyScore,sequence,-0.1030534351145038,0.0
O60500,Cytoplasmic,0.108433734939759,0.108433734939759,1,LLPhyScore,sequence,-0.7292506043513296,0.0
O60500,Extracellular/Lumenal,-0.8275193798449613,-0.8275193798449613,1,LLPhyScore,sequence,-0.7292506043513296,0.0
O60500,Transmembrane,-2.095238095238096,-2.095238095238096,1,LLPhyScore,sequence,-0.7292506043513296,0.0
O60733,Transmembrane,-1.9761904761904763,-2.261904761904762,2,LLPhyScore,sequence,-0.9441687344913152,-0.2857142857142856
O75445,Cytoplasmic,-0.3525179856115107,-0.3525179856115107,1,LLPhyScore,sequence,-0.5495963091118801,0.0
O75445,Extracellular/Lumenal,-0.5276391937736978,-0.5276391937736978,1,LLPhyScore,sequence,-0.5495963091118801,0.0
